ID	Source	Target	Type	Style	Dataset
ted_en2pt_15805	after going to sleep at [12 : 45 a.m.]	depois de me ter deitado às [00h45] .	MEAS_CONV	R	POOL
ted_en2pt_15834	This just was presented at a health care conference in [D.C.]	Isto acabou de ser apresentado numa conferência sobre cuidados de saúde em [Washington] .	ENT_REP	R	POOL
ted_en2pt_17111	And yet , [America] and Africa have got a common interest .	No entanto , os [EUA] e a África	ENT_REP	R	POOL
ted_en2pt_17275	And that panicked disorientation , that sundering of everything familiar , that daunting awareness of something beyond human comprehension , can only be called a terrible awe .	"E essa desorientação em pânico essa separação de tudo o que era familiar essa consciência assustadora de algo para além da compreensão humana , só pode ser designado de tremendo pavor [( &quot; &quot; awe &quot; &quot; )] ."	TRANS	A	POOL
ted_en2pt_17276	"This might be somewhat difficult to grasp now that we use the word &quot; &quot; awesome &quot; &quot; to describe a new app or a viral video ."	"Isto pode ser um pouco difícil de entender agora que usamos a palavra &quot; &quot; incrível &quot; &quot; [( &quot; &quot; awesome &quot; &quot; )] para descrever uma nova aplicação ou um vídeo viral ."	TRANS	A	POOL
ted_en2pt_17291	"It has to be one of the multiple ironies of history that a favorite expletive of Muslim fundamentalists is the same one once used by the Christian fundamentalists known as Crusaders : &quot; infidel , &quot; from the Latin for &quot; faithless . &quot;"	"Tem de ser uma das várias ironias da história que uma interjeição preferida dos fundamentalistas muçulmanos seja a mesma usada em tempos pelos fundamentalistas cristãos conhecidos como cruzados : &quot; &quot; infidel &quot; &quot; [&#91; &quot; &quot; Infiel &quot; &quot; &#93;] , do latim para &quot; &quot; sem fé &quot; &quot; ."	TRANS	A	POOL
ted_en2pt_17425	"When you leave the opera house , you &apos;ll find there &apos;s braille signage in the lifts ."	Quando saem da Casa da Ópera [( em Sydney )] , veem que há linguagem braille nos elevadores .	ENT_SPEC	A	POOL
ted_en2pt_17509	( Applause ) My life has been extraordinarily blessed with marriage and children and certainly interesting work to do , whether it be at the University of Sydney [Law School] , where I served a term as dean , or now as I sit on the United Nations Committee on the Rights of Persons with Disabilities , in Geneva .	( Aplausos ) A minha vida tem sido extraordinariamente abençoada com casamento e filhos e certamente um trabalho interessante a fazer , quer seja na [Faculdade de Direito] da Universidade de Sydney , onde estive um mandato como reitor , ou agora no Comité das Nações Unidas para os Direitos das Pessoas com Deficiência em Genebra .	SYS_CONV	R	POOL
ted_en2pt_18505	Because at [RISD] , you have to look at the actual animal , the object , to understand its volume , to perceive it .	Porque na [Escola de Design] , temos de olhar para o animal , para o objeto , para compreender o volume que tem , para percebê-lo .	ENT_DESC	R	POOL
ted_en2pt_19072	I was 22 . I had just graduated from [Harvard College] .	Tinha 22 anos . Tinha acabado de me formar pela [Universidade de Harvard] .	SYS_CONV	R	EXTR
ted_en2pt_19133	One in three [American] women experiences domestic violence or stalking at some point in her life , and the [CDC] reports that 15 million children are abused every year , 15 million .	Uma em cada três mulheres [norte-americanas] vive a experiência da violência doméstica ou a perseguição em alguma fase da vida e os relatórios do [Centro de Controlo e Prevenção de Doenças] prevê que 15 milhões de crianças sejam abusadas todos os anos , 15 milhões .	"ENT_SPEC; ENT_ACR"	"R; R"	EXTR
ted_en2pt_19673	So when a couple decades into Soviet rule , Chernobyl happened , they were unwilling to flee in the face of an enemy that was invisible .	"Então , depois de duas décadas sob o controlo soviético , aconteceu [&#91; o desastre de &#93;] Chernobyl , elas não estavam dispostas a fugir de um inimigo invisível ."	ENT_HYP	A	POOL
ted_en2pt_19971	"And B was last heard of in the Pope &apos;s Library about a [hundred miles] north of Rome in Viterbo in 1311 ."	E a última vez que se ouviu falar do B foi na Biblioteca do Papa , a cerca de [160 km] a norte de Roma , em Viterbo , em 1311 .	MEAS_CONV	R	EXTR
ted_en2pt_20291	I remember we cried profusely when the little goats we played with in the summer became biriani .	Lembro-me que chorava-mos profusamente quando as pequenas cabras com as quais havia-mos brincado no verão se tornavam biriani [( prato indiano )] .	ADD_INF	A	POOL
ted_en2pt_20339	"Because that &apos;s what you do when your name is Yosemite Mountain Bear ."	Porque é isso que fazemos quando o nosso nome é Yosemite Mountain Bear [( Urso da Montanha Yosemite )] .	ADD_INF	A	POOL
ted_en2pt_20350	"And similar to &quot; &quot; Double Rainbow , &quot; &quot; it seems to have just sprouted up out of nowhere ."	"E , tal como no &quot; &quot; Double Rainbow &quot; &quot; [( duplo arco-íris )] , parece ter brotado do nada ."	TRANS	A	POOL
ted_en2pt_2122	To take the top stories from the [A.P.] this last year , is this going to matter in a decade ?	"Se pegarmos nas notícias de primeira página da A.P. [( Associated Press )] do ano passado : [( &quot; &quot; Milagre no rio Hudson &quot; &quot; )] Será que serão marcantes daqui a dez anos ?"	"ENT_ACR; ADD_INF"	"R; A"	EXTR
ted_en2pt_2123	Or this ? Or this ?	"[( &quot; &quot; Violência em Fort Hood &quot; &quot; )] Ou esta ? [( &quot; &quot; Morre Michael Jackson &quot; &quot; )] Ou esta ?"	"ADD_INF; ADD_INF"	"A; A"	POOL
ted_en2pt_2124	Really ? Is this going to matter in 50 or 100 years ? Okay , that was kind of cool . ( Laughter )	"[( &quot; &quot; Gripe Suina &quot; &quot; )] Realmente ? Será que serão importantes dentro de 50 ou 100 anos ? [( &quot; &quot; Afeganistão &quot; &quot; )] [( &quot; &quot; A inauguração de Obama &quot; &quot; )] Bom , isto seria fixe ! ( Risos ) ."	"ADD_INF; ADD_INF; ADD_INF"	"A; A; A"	EXTR
ted_en2pt_2125	"But the top story of this past year was the economy , and I &apos;m just betting that , sooner or later , this particular recession is going to be old news ."	"Mas a história TOP do ano passado foi a economia . [( &quot; &quot; A Economia ... Trabalho em troca de bananas &quot; &quot; )] E aposto que , mais cedo ou mais tarde , esta recessão em particular será uma das notícias do passado ."	ADD_INF	A	POOL
ted_en2pt_21295	I made contact with a child from Swat who studied in a madrassa like this .	Fiz contacto com uma criança de Swat que estudou numa madrassa [( escola islâmica )] como esta .	ADD_INF	A	EXTR
ted_en2pt_2136	What about global politics ?	"[( &quot; &quot; O crescimento da China &quot; &quot; )] E quanto a política global ?"	ADD_INF	A	POOL
ted_en2pt_2139	"We &apos;re finding all kinds of ways to push back the limits of what we know ."	"[( &quot; &quot; A Idade das Descobertas &quot; &quot; )] Cada dia descobrimos novas maneiras para alargar os limites do nosso conhecimento ."	ADD_INF	A	POOL
ted_en2pt_2160	"It exists in [America] . It &apos;s called FMLA . It does not work ."	Existe nos [EUA] . Chama-se FMLA , mas não funciona .	ENT_REP	R	POOL
ted_en2pt_21766	Then one day I had a fever of [104.7 degrees] .	Um dia , comecei com uma febre de [mais de 40º] .	MEAS_CONV	R	POOL
ted_en2pt_2178	"All of this is to [America] &apos;s shame ."	Tudo isto é a vergonha dos [EUA] ,	ENT_REP	R	POOL
ted_en2pt_219	"Let &apos;s listen to this song that [Coke] created for it , &quot; &quot; Wavin &apos; Flag &quot; &quot; by a Somali hip hop artist ."	"Vamos ouvir esta música que a [Coca-Cola] criou para o evento , &quot; &quot; Wavin &apos; Flag &quot; &quot; [( &quot; &quot; Agitando a bandeira &quot; &quot; )] , por um artista hip hop da Somália ."	"ENT_ACR; TRANS"	"R; A"	EXTR
ted_en2pt_224	"It reminds me of a song that I remember from my childhood , &quot; I &apos;d Like to Teach the World to Sing , &quot; that also went number one on the pop charts ."	"Faz-me lembrar uma música da minha infância , &quot; &quot; I &apos; d Like to Teach the World to Sing , &quot; &quot; [( &quot; &quot; Gostaria de ensinar o mundo a cantar &quot; &quot; )] , que também chegou a número um do top ."	TRANS	A	EXTR
ted_en2pt_22710	"They &apos;re typing their program into the browser , and you can see they didn &apos;t get it quite right , [Lady Liberty] is still seasick ."	"Eles estão a escrever o programa no &quot; &quot; browser &quot; &quot; , e podemos ver que eles não acertaram : a [Estátua da Liberdade] ainda está com um ar enjoado ."	ENT_ACR	R	EXTR
ted_en2pt_22764	"Now , Level 1 numeracy skills — that &apos;s low-end [GCSE] score ."	É o nível mais baixo da classificação [General Certificate of Secondary Education]	ACR	R	POOL
ted_en2pt_22766	So this figure prompted a lot of hand-wringing in [Whitehall] .	Como devem imaginar , estes resultados preocuparam muito o [governo inglês] .	SYS_DESC	R	POOL
ted_en2pt_231	"It doesn &apos;t sound anything like &quot; &quot; Wavin &apos; Flag &quot; &quot; to me ."	"Não se parece nada com &quot; &quot; Wavin &apos; Flag &quot; &quot; [( &quot; &quot; Agitando a bandeira &quot; &quot; )]"	TRANS	A	POOL
ted_en2pt_23491	Anywhere on Earth , 11 is considered to be extreme .	Em qualquer lugar da Terra , [o índice UV] 11 é considerado extremo .	MEAS_SPEC	A	EXTR
ted_en2pt_23868	A real moonshot , powered by 3D printing .	"Um projeto &quot; &quot; moonshot &quot; &quot; [( lançamento à lua )] [da Google] , motivado pela impressão 3D ."	"TRANS; ENT_SPEC"	"A; A"	EXTR
ted_en2pt_23999	This is one of the cameras of Rosetta , the OSIRIS camera , and this actually was the cover of Science magazine on January 23 [of this year] .	Esta é de uma das câmaras da Rosetta , a câmara OSIRIS , e a imagem fez a capa da revista Science a 23 de janeiro [de 2015] .	DEIX	R	EXTR
ted_en2pt_24384	So , eventually I decided to pursue an [MFA] instead of an [M.D.]	Por fim , decidi tirar um [mestrado] em Belas Artes em vez de Medicina .	SYS_CONV	R	POOL
ted_en2pt_2440	There may be over three million Muslims in [America] .	Deve haver mais de três milhões de muçulmanos nos [EUA] .	ENT_REP	R	POOL
ted_en2pt_24597	And this is [22 feet] long .	E isto tem [6,7m] de comprimento .	MEAS_CONV	R	POOL
ted_en2pt_24607	( Applause ) And so this is [five-foot , five-inches] of frost that she left behind .	( Aplausos ) E portanto , isto mede [1,65cm] de gelo no rastro que ela deixou .	MEAS_CONV	R	POOL
ted_en2pt_24613	"( Laughter ) And so what they &apos;re doing — each of these artists on a [nine-by-seven-inch] card , which they sell for 10 [bucks] , they drew original works of art ."	( Risos ) E portanto o que eles estão a fazer — cada um destes artistas num cartão de [22cm x 18cm] , que vendiam por 10 [dólares] , eles desenhavam obras de arte originais .	"MEAS_CONV; MEAS_CONV"	"R; R"	POOL
ted_en2pt_24680	The next is a collective of artists called the Silver Dobermans , and their motto is to spread pragmatism one person at a time .	"O próximo é uma coletiva de artistas chamada os &quot; &quot; Silver Dobermans &quot; &quot; [&#91; Dobermans de Prata &#93;] E o seu lema é espalhar o pragmatismo a uma pessoa de cada vez ."	TRANS	A	EXTR
ted_en2pt_25113	In [America] , even a bankrupt gambler gets a second chance .	Nos [Estados Unidos da América] , até mesmo um apostador falido recebe uma segunda oportunidade .	ENT_REP	R	EXTR
ted_en2pt_25114	But it is nearly impossible for an American to get discharged their student loan debts .	Mas é quase impossível um [norte-]americano ver perdoadas as suas dívidas estudantis .	ENT_SPEC	A	POOL
ted_en2pt_25377	We created a space called the Young Girls Transformative Project .	"Criámos um espaço chamado &quot; &quot; Young Girls Transformative Project &quot; &quot; [( Projecto de Transformação de Jovens Mulheres )] ."	TRANS	A	POOL
ted_en2pt_25382	"One young woman I met , teen mother of four , never thought about finishing [high school] , graduated successfully ; never thought about going to college , enrolled in [college] ."	"Conheci uma jovem , mãe adolescente com quatro filhos , que nunca pensou em acabar o [liceu] , formou-se com sucesso ; que nunca pensou em ir para a [Universidade] , matriculou-se numa ."	"SYS_CONV; SYS_CONV"	"R; R"	EXTR
ted_en2pt_25590	In New Orleans , the I-10 Twin Spans , with sections knocked out in Katrina , have been rebuilt [21 feet] higher to allow for greater storm surge .	Em Nova Orleães , as Pontes Gémeas da I-10 [( uma estrada interestadual )] com estruturas derrubadas pelo Katrina , foram reconstruídas com mais [6,5 metros] para permitir a passagem de ondas maiores durante as tempestades .	"ENT_DESC; MEAS_CONV"	"A; R"	POOL
ted_en2pt_25593	Their March electricity bill was only [48 dollars] .	A sua conta da eletricidade de março foi de apenas [36 euros] .	MEAS_CONV	R	POOL
ted_en2pt_25618	"Here &apos;s just one example , San Francisco Airport , with [16 inches] or more of flooding ."	Aqui temos apenas um exemplo , o Aeroporto de São Francisco , com mais ou menos [meio metro] de alagamento .	MEAS_CONV	R	POOL
ted_en2pt_25620	San Francisco is also spending [40 million dollars] to rethink and redesign its water and sewage treatment , as water outfall pipes like this one can be flooded with seawater , causing backups at the plant , harming the bacteria that are needed to treat the waste .	São Francisco está igualmente a gastar [30 milhões de euros] na reconsideração e reformulação do seu tratamento de águas e esgotos , já que canos de escoamento de águas iguais a este se podem encher com água do mar , o que causa entupimentos na estação de tratamento e prejudica as bactérias que são necessárias para o tratamento dos resíduos .	MEAS_CONV	R	POOL
ted_en2pt_25702	He let it go to seed , he took the seeds , he planted it on his [30 acres] , all around .	Ele deixou-o dar sementes , colheu as sementes , semeou-as nos seus [12 hectares] , em toda a volta .	MEAS_CONV	R	POOL
ted_en2pt_25860	"It &apos;s a tiny , little island — [60 miles by 90 miles] ."	É uma ilha pequena , pequenina - [100 por 150 km] .	MEAS_CONV	R	POOL
ted_en2pt_25907	"Green School sits in south-central Bali , and it &apos;s on [20 acres] of rolling garden ."	A escola ecológica fica no centro sul de Bali , em [9 hectares] de jardins ondulados .	MEAS_CONV	R	POOL
ted_en2pt_26237	In Europe and [America] , we have been successful .	Temos tido sucesso na Europa e nos [EUA] .	ENT_REP	R	POOL
ted_en2pt_26578	From Kansas , I moved on to lovely Arizona , where I taught in Flagstaff for a number of years , this time with [middle school students] .	Do Kansas , mudei-me para o belo Arizona , onde ensinei em Flagstaff alguns anos , desta vez a [alunos do 3º Ciclo] .	SYS_DESC	R	POOL
ted_en2pt_27159	Francesca Fedeli : Ciao .	"Francesca Fedeli : &quot; &quot; Ciao . &quot; &quot; [&#91; Olá . &#93;]"	TRANS	A	POOL
ted_en2pt_27344	And interestingly enough , Bono is also a TED Prize winner .	E é bastante interessante porque o Bono também é um vencedor do TED Prize [( Prémios TED )] .	TRANS	A	POOL
ted_en2pt_27345	So we can go , jump , and take a look at all the TED Prize winners .	Então podemos dar uma olhadela em todos os vencedores do TED Prize [( Prémios TED )] .	TRANS	A	POOL
ted_en2pt_27611	MOOC : massive open online courses .	"MOOC : cursos &quot; &quot; online &quot; &quot; abertos em massa [( Massive Open Online Courses )] ."	TRANS	A	POOL
ted_en2pt_2808	A customer from a department store across from my building [called 911] , and I ran downstairs to tell my mom with half of my hair burned .	Um cliente de uma loja do outro lado da rua [chamou o 112] , e eu corri pela escada abaixo para contar à minha mãe , com metade do meu cabelo queimado .	SYS_CONV	R	POOL
ted_en2pt_29014	"( Laughter ) It is . It &apos;s just stuck in this position , so I have to wear a [two-inch] heel ."	( Risos ) É mesmo . Está parado nesta posição , por isso tenho de usar um salto de [5 cm] .	MEAS_CONV	R	POOL
ted_en2pt_29130	In the 17th century , a doodle was a simpleton or a fool — as in Yankee Doodle .	"No séc . XVII , um rabisco [( doodle )] era um simplório ou um tolo — tal como na expressão &quot; &quot; Yankee Doodle &quot; &quot; ."	TRANS	A	POOL
ted_en2pt_29133	And today , we have what is perhaps our most offensive definition , at least to me , which is the following : To doodle officially means to dawdle , to dilly dally , to monkey around , to make meaningless marks , to do something of little value , substance or import , and — my personal favorite — to do nothing .	E hoje , temos o que é talvez a nossa definição mais ofensiva , pelo menos para mim , e que é a seguinte : Rabiscar [( na língua inglesa )] significa oficialmente vadiar , desperdiçar o tempo , andar ao deus-dará , fazer marcas sem sentido , fazer algo sem grande valor , substância ou importância , e — a minha favorita — não fazer nada .	LING_EXPL	A	POOL
ted_en2pt_29142	"This is not accurate , but it did happen to Tony Blair at the Davos Forum in 2005 , when his doodles were , of course , &quot; &quot; discovered &quot; &quot; and he was labeled the following things ."	"Isto não é uma descrição rigorosa , mas aconteceu ao Tony Blair no Fórum de Davos em 2005 , quando os seus rabiscos foram , é claro , &quot; &quot; descobertos &quot; &quot; e ele foi chamado as seguintes coisas [( &quot; &quot; agressivo &quot; &quot; , &quot; &quot; instável &quot; &quot; , &quot; &quot; irritadiço &quot; &quot; , &quot; &quot; pressionado &quot; &quot; , &quot; &quot; megalomaníaco &quot; &quot; )] ."	OTHER	A	POOL
ted_en2pt_29152	"And I hope there &apos;s someone in here from The Oxford English Dictionary , because I want to talk to you later ."	E espero que haja aqui alguém do Oxford English Dictionary [( Dicionário Inglês de Oxford )] , porque quero falar consigo mais tarde .	TRANS	A	POOL
ted_en2pt_29399	One : I [graduated] from Harvard at 19 with an [honors degree] in mathematics .	Um : [Tirei o Bacharelato] em Matemática , na [universidade de] Harvard , aos 19 anos .	"SYS_CONV; ENT_HYP"	"R; A"	EXTR
ted_en2pt_2974	The documentation of this animal goes back to the Lascaux cave paintings .	"Este animal está documentado nas pinturas [&#91; rupestres &#93;] das cavernas de Lascaux ."	OTHER	A	POOL
ted_en2pt_29909	At 7,700 beds , it was one of the largest army hospitals in [America] .	Com 7700 camas , era um dos maiores hospitais militares dos [EUA] .	ENT_REP	R	POOL
ted_en2pt_30146	There are now 17,000 less people dying every year in [America] .	Agora há menos 17 000 mortes por ano nos [EUA] .	ENT_REP	R	POOL
ted_en2pt_30359	Well , I intend to build these Self-Organized Learning Environments .	Bem , eu tenciono construir estes Ambientes de Aprendizagem Auto-Organizados [( SOLE )] .	ACR	A	POOL
ted_en2pt_30378	It will be called the School in the Cloud .	"Vai-se chamar School in the Cloud [&#91; Escola na Nuvem &#93;] ."	TRANS	A	EXTR
ted_en2pt_30378	It will be called the School in the Cloud .	"Vai-se chamar School in the Cloud [&#91; Escola na Nuvem &#93;] ."	TRANS	A	POOL
ted_en2pt_30865	Representing that eight and a half minutes that it takes light and gravity to connect the two .	Representando os oito minutos e meio que a luz e a gravidade levam a ligar os dois [( Sol e Terra )] .	CLEAR	A	POOL
ted_en2pt_31389	"So I would need a piano to practice on , and an hour later I would be at a fan &apos;s house ."	Se precisava de um piano para ensaiar , uma hora depois estava na casa de um fã . [Isto é em Londres .]	CLEAR	A	POOL
ted_en2pt_31393	So I fought my way off my label , and for my next project with my new band , the Grand Theft Orchestra , I turned to crowdfunding .	"De modo que batalhei para sair da minha editora . E no meu projeto seguinte , com a minha nova banda , &quot; &quot; The Grand Theft Orchestra &quot; &quot; , virei-me para o crowdfunding [&#91; financiamento colaborativo &#93;] ."	ADD_INF	A	POOL
ted_en2pt_32148	All around me were [800 acres] of wild dry brush .	À minha volta tinha [3 km2] de mato bravo e seco .	MEAS_CONV	R	POOL
ted_en2pt_32251	I am passionate about the [American] landscape and how the physical form of the land , from the great Central Valley of California to the bedrock of Manhattan , has really shaped our history and our character .	Eu sou apaixonada pela paisagem dos [Estados Unidos] e como a forma física da terra , do grande Vale Central da Califórnia ao leito rochoso de Manhattan , formou a nossa história e o nosso caráter .	ENT_REP	R	EXTR
ted_en2pt_32267	"So the oyster was the basis for a manifesto-like urban design project that I did about the New York Harbor called &quot; &quot; oyster-tecture . &quot; &quot; And the core idea of oyster-tecture is to harness the biological power of mussels , eelgrass and oysters — species that live in the harbor — and , at the same time , harness the power of people who live in the community towards making change now ."	"A ostra foi a base para um projeto de design urbano tipo manifesto que eu fiz do Porto da Nova Iorque chamado &quot; &quot; ostra-tetura &quot; &quot; [( ostra + arquitetura )] . E a ideia principal de &quot; &quot; ostra-tetura &quot; &quot; é controlar o poder biológico dos mexilhões , da zostera e das ostras — - espécies que moram no porto — e ao mesmo tempo , canalizar a energia das pessoas que moram na comunidade para efetuarem mudanças já ."	LING_EXPL	A	POOL
ted_en2pt_32382	[ISIL] has destroyed temples at Palmyra .	O [Estado Islâmico] destruiu templos em Palmira .	ENT_REP	R	EXTR
ted_en2pt_32386	"We know that [ISIL] is profiting from the looting of sites , but we don &apos;t know the scale ."	"Sabemos que o [Estado Islâmico] beneficia com a pilhagem dos &quot; &quot; sites &quot; &quot; , mas não sabemos até que ponto ."	ENT_REP	R	EXTR
ted_en2pt_32555	"It &apos;s about an M.P. called Geoffrey Dickens ."	É sobre um [Membro do Parlamento] ( M.P. ) chamado Geoffrey Dickens .	ACR	A	POOL
ted_en2pt_32656	"That &apos;s like from Wall Street at the southern edge of Manhattan up to maybe 120th Street ."	É como [a distância] de Wall Street até à extremidade sul de Manhattan até à Rua 120ª talvez .	MEAS_DIM	A	EXTR
ted_en2pt_32971	"Most recently , the last section of the High Line , the third section of the High Line , the final section of the High Line , has been pitted against development interests , where some of the city &apos;s leading developers are building more than [17 million square feet] at the Hudson Yards ."	Mais recentemente , a última secção do High Line , a terceira secção do High Line , a última secção do High Line , virou-se contra os interesses [dos empresários] do ramo imobiliário , onde alguns dos mais importantes empresários da cidade estão a construir mais de [um milhão e meio de metros quadrados] em Hudson Yards .	"HYPO_SPEC; MEAS_CONV"	"A; R"	EXTR
ted_en2pt_33450	So I call this FreeSpeech , and I was playing with this for many , many months .	"Por isso chamo-lhe FreeSpeech [&#91; ExpressãoLivre &#93;] . Andei muitos , muitos meses à volta disto ."	TRANS	A	POOL
ted_en2pt_33722	"You look online , you &apos;ll see places like Codecademy and events like CoderDojo and sites like Girls Who Code , or Black Girls Code ."	"Se virem na Internet irão encontrar lugares como a &apos; Academia do Código [( Codeacademy )] &apos; e eventos como &apos; Dojo do Código &apos; [( CoderDojo )] e sítios Web como &apos; Meninas que programam &apos; ou &apos; Código das Meninas Negras &apos; [( Black Girls Code )] &apos;"	"TRANS; TRANS; TRANS"	"A; A; A"	EXTR
ted_en2pt_34268	We were losing it at an extraordinary rate — in fact , of the order of two to four trillion dollars-worth of natural capital .	"Estávamos a perdê-lo a uma velocidade impressionante — na verdade , na ordem de dois a quatro triliões de dólares [&#91; 1,5 a 3,1 triliões de € &#93;] de capital natural ."	MEAS_CONV	A	EXTR
ted_en2pt_34269	This came out in 2008 , which was , of course , around the time that the banking crisis had shown that we had lost financial capital of the order of two and a half trillion dollars .	"Isto foi divulgado em 2008 , que foi , claro , por volta da altura em que a crise bancária mostrou que tínhamos perdido capital financeiro na ordem de dois triliões e meio de dólares [&#91; 2 triliões de € &#93;] ."	MEAS_CONV	A	POOL
ted_en2pt_34277	This rainfall cycle , this rainfall factory , effectively feeds an agricultural economy of the order of 240 billion dollars-worth in Latin America .	"Este ciclo da chuva , esta fábrica da chuva , alimenta , na verdade , uma economia agrícola com um valor na ordem de 240 biliões de dólares [&#91; 190 biliões € &#93;] na América Latina ."	MEAS_CONV	A	EXTR
ted_en2pt_34287	"At the species level , it &apos;s been estimated that insect-based pollination , bees pollinating fruit and so on , is something like 190 billion dollars-worth ."	"A um nível de espécies , estima-se que a polinização por insectos , abelhas a polinizar fruta e por aí fora , é algo no valor de 190 biliões de dólares [&#91; 150 biliões de € &#93;] ."	MEAS_CONV	A	POOL
ted_en2pt_34332	"And here &apos;s what the same calculation looks like , which was done recently — well I say recently , over the last 10 years — by a group called TRUCOST ."	"E aqui está o que o mesmo cálculo diz , que foi feito recentemente — digo recentemente , ao longo dos últimos 10 anos — por um grupo denominado TRUCOST [&#91; true cost = verdadeiro custo &#93;]"	TRANS	A	POOL
ted_en2pt_34338	"If you drill water to make coke near a village farm , that &apos;s not illegal , but yes , it costs the community ."	"Se fizerem um furo de água para produzir [coca &#91; -cola &#93;] perto de uma aldeia , não é ilegal , mas sim , tem custos para a comunidade ."	ENT_ACR	A	POOL
