ID	Source	Target	Type	Style	Dataset
ted_en2sv_44233	The Ministry of Finance , we are told , is subject to the provisions of the Freedom of Information Act .	Finansdepartementet lyder under bestämmelserna i Freedom of Information Act [( offentlighetsprincipen )] .	ENT_DESC	A	EXTR
ted_en2sv_43848	The answer is actually [186,540 miles] , or seven times around the globe .	Svaret är faktiskt [300.000 km] , eller sju gånger runt jorden .	MEAS_CONV	R	POOL
ted_en2sv_43603	"It &apos;s [150 feet by 10 feet] ."	Den är [45 gånger 3 meter] .	MEAS_CONV	R	POOL
ted_en2sv_42458	"And the current state of the art in predicting an epidemic — if you &apos;re the [CDC] or some other national body — is to sit in the middle where you are and collect data from physicians and laboratories in the field that report the prevalence or the incidence of certain conditions ."	Det nuvarande bästa tillvägagångssättet för att förutsäga epidemier — om du är på [smittskyddsinstitutet ( Am . CDC )] eller någon annan myndighet — är att sitta där du är och samla in data från läkare och laboratorier på fältet som rapporterar prevalens eller incidens av vissa sjukdommar .	"SYS_CONV; ENT_SPEC"	A	POOL
ted_en2sv_39987	So essentially , everything that is created goes through a series of life cycle stages , and we use this scientific process called life cycle assessment , or in America , you guys say life cycle analysis , in order to have a clearer picture of how everything that we do in the technical part of those systems affects the natural environment .	"I slutändan går allt det vi skapar igenom flera olika stadier i sin livscykel och vi använder en vetenskaplig metod som heter livscykelanalys , [&#91; beteckningen varierar mellan Storbritannien och USA &#93;] för att få en tydligare bild av hur allt vi gör i de tekniska delarna av dessa system påverkar miljön ."	ADD_INF	A	EXTR
ted_en2sv_39787	By buying a space that was [420 sq. ft] .	Genom att köpa utrymme på [39 kvadratmeter]	MEAS_CONV	A	POOL
ted_en2sv_39294	Central Intelligence Agency .	Central Intelligence Agency . [( CIA )]	ENT_ACR	A	EXTR
ted_en2sv_38481	First of all , we have all the statistical analyses from the Innocence Project work , where we know that we have , what , 250 , 280 documented cases now where people have been wrongfully convicted and subsequently exonerated , some from death row , on the basis of later DNA analysis , and you know that over three quarters of all of those cases of exoneration involved only eyewitness identification testimony during the trial that convicted them .	"Först och främst har vi alla statistiska analyser från arbetet med the Innocence Project , [&#91; Oskyldighetsprojektet &#93;] där vi vet att vi nu har runt 250 , 280 dokumenterade fall där människor har blivit felaktigt dömda och därefter bevisats oskyldiga , varav vissa dödsdömda , baserat på senare DNA-analys , och mer än tre fjärdedelar av alla dessa fall av frikännande består av fångar som dömts endast baserat på utpekanden av ögonvittnen ."	TRANS	A	POOL
ted_en2sv_38381	The amount of IQ in good numeric analysis , both inside Google and Microsoft and outside , with analysts and people of various opinions — should they have spent on that ?	"Mängden IQ som finns i bra numerisk analys , både inom Google och Microsoft och utanför , med analytiker och folk med åtskiljda åsikter — &quot; Borde de ha spenderat [pengar] på det här ? &quot;"	CLEAR	A	EXTR
ted_en2sv_38380	California will spend over 100 billion , Microsoft , 38 , Google , about 19 .	Kalifornien kommer att spendera över 100 miljarder [dollar] Microsoft , 38 , Google , ungefär 19 .	ENT_SPEC	A	EXTR
ted_en2sv_37826	So there it is : 227 billion is what Africa owes .	Så , där har vi det . 227 miljarder [dollar] är vad Afrika är skyldiga .	ENT_SPEC	A	EXTR
ted_en2sv_37485	After a free fall of four to five seconds , the body strikes the water at about [75 miles an hour] .	Efter ett fritt fall på fyra till fem sekunder slår kroppen ner i vattnet med en hastighet på ungefär [120 kilometer i timmen] .	MEAS_CONV	R	POOL
ted_en2sv_36464	We found our second Blue Zone on the other side of the planet , about [800 miles] south of Tokyo , on the archipelago of Okinawa .	"Vi fann vår andra &quot; &quot; Blue Zone &quot; &quot; på andra sidan jordklotet , omkring [130 mil] söder om Tokyo , på ögruppen Okinawa ."	MEAS_CONV	S	EXTR
ted_en2sv_36445	We found our first Blue Zone about [125 miles] off the coast of Italy , on the island of Sardinia .	"Vi fann vår första &quot; &quot; Blue Zone &quot; &quot; omkring [20 mil] utanför Italiens kust , på ön Sardinien ."	MEAS_CONV	R	EXTR
ted_en2sv_35671	And you purposed this stupid [story] to National Geographic .	"&quot; Och du föreslog det här dumma [reportaget] för National Geographic . &quot;"	HYPO_SPEC	R	EXTR
ted_en2sv_35094	that the correct summit — that all of our students , every [high school graduate] should know — should be statistics : probability and statistics .	och den den rätta prioriteringen — som alla våra studenter , vad varenda [gymnasieelev] borde veta — borde vara statistik. sannolikhetslära och statistik .	SYS_CONV	R	POOL
ted_en2sv_34990	Here you see what was [two miles] of abandoned , degraded waterfront in the neighborhoods of Greenpoint and Williamsburg in Brooklyn , impossible to get to and impossible to use .	Detta var en gång ett [3 kilometer] långt övergivet hamnområde genom områdena Greenpoint och Williamsburg i Brooklyn , omöjligt att ta sig till och omöjligt att använda .	MEAS_CONV	R	EXTR
ted_en2sv_33108	She was [five foot two] , very feisty and very English .	Hon var [1,57] [lång] , väldigt livlig och väldigt engelsk .	"MEAS_CONV; MEAS_DIM"	"R;A"	POOL
ted_en2sv_30070	In every religious tradition , there is the outer path and the inner path , or the exoteric path and the esoteric path .	I varje religiös tradition finns det vad man kallar för en yttre väg och en inre väg , eller den exoteriska [( allmänfattliga )] vägen och den esoteriska [( få förunnade )] vägen .	ADD_INF	A	POOL
ted_en2sv_29982	And of course , the [U.K.] benefited from some of that lovely oil wealth .	[Storbritannien] drog såklart också nytta av den där åtråvärda oljerikedomen .	ENT_REP	R	EXTR
ted_en2sv_29960	I have been living and teaching in the Gulf for over 30 years .	Jag har bott och undervisat vid [Persiska] viken i över trettio år .	ENT_SPEC	R	EXTR
ted_en2sv_29749	It was about [115 degrees] .	Det var ca [46 grader] .	MEAS_CONV	R	POOL
ted_en2sv_28818	It weighs about [50 lbs] .	Den väger omkring [25 kilo] .	MEAS_CONV	A	POOL
ted_en2sv_28416	Look at how the world looked in the 1960s , in terms of the proportion of people who had completed [high school] .	Titta på hur världen såg ut på 1960-talet när det gäller andelen människor som hade gått ut [gymnasiet] .	SYS_CONV	R	POOL
ted_en2sv_26750	They can be [200 miles an hour , 300 miles an hour] .	De kan nå upp till [480 kilometer i timmen] .	MEAS_CONV	R	POOL
ted_en2sv_26324	"So now I &apos;m like 50 yards from my arrival and I &apos;m exhausted , so my steps are slow ."	Nu är jag ungefär 50 yards [( ~ 45 m )] från mitt mål jag är utmattad , det går långsamt .	MEAS_CONV	A	POOL
ted_en2sv_23392	"So clearly , infrastructure doesn &apos;t explain why China did better before the late 1990s , as compared with India ."	Så helt uppenbart förklarar infrastruktur inte varför Kina hade bättre [tillväxt] innan slutet av 1990-talet jämfört med Indien .	HYPO_SPEC	A	EXTR
ted_en2sv_23345	The first question there is why China has grown so much faster than India .	Den första frågan här är varför Kinas [ekonomi] har växt så mycket fortare än Indiens .	HYPO_SPEC	A	EXTR
ted_en2sv_2152	A bank in Paris held accounts of companies controlled by him , one of which was used to buy the art , and American banks , well , they funneled 73 million dollars into [the States] , some of which was used to buy that California mansion .	En bank i Paris tillhandahöll konton för hans företag , ett av dom användes för att köpa konst , och amerikanska banker , dom kanaliserade 73 miljoner dollar in i [USA] , en del av dom användes för att köpa den där herrgården i Kalifornien .	ENT_REP	R	EXTR
ted_en2sv_20705	China brought people to power , not power to people .	Kina tog folk till makten , inte makt [/ kraft] till folket .	LING_EXPL	A	EXTR
ted_en2sv_20576	As soon as we moved to New England — you know , that place where Connor was supposed to feel so safe — he bought three guns .	Så snart vi hade flyttat till New England , ni vet , det ställe [på jorden] det var meningen att Conor skulle känna sig så säker på , köpte han tre pistoler .	CLEAR	A	EXTR
ted_en2sv_1990	"The center for disease control says that men &apos;s violence against women is at epidemic proportions , is the number one health concern for women [in this country] and abroad ."	"[Amerikanska] &quot; &quot; Center for Disease Control &quot; &quot; säger : &quot; &quot; mäns våld mot kvinnor är som en epidemi och är den allvarligaste hälsorisken för kvinnor [i USA] och i andra länder . &quot; &quot;"	"DEIX; ENT_SPEC"	"R; A"	EXTR
ted_en2sv_19776	We found the Bismarck in [16,000 feet] . We then found the Yorktown .	Vi hittade Bismarck på [5 300 meters] djup . Sen hittade vi Yorktown .	MEAS_CONV	R	EXTR
ted_en2sv_19702	"It &apos;s absolutely pitch black , because photons cannot reach the average depth of the ocean , which is [12,000 feet] . In the Rift Valley , it &apos;s [9,000 feet] ."	Det är kolsvart eftersom- -fotoner inte kan nå havets snittdjup- -som är [4 000 meter] . Rift Valley ligger på [3000 meters] djup .	MEAS_CONV	R	EXTR
ted_en2sv_18537	"There &apos;s just as much prostitution in Sweden as there was before ."	Det finns lika mycket prostitution i Sverige nu som före [lagen] .	CLEAR	A	EXTR
ted_en2sv_17831	And that panicked disorientation , that sundering of everything familiar , that daunting awareness of something beyond human comprehension , can only be called a terrible awe .	"Och den panikartade förvirringen , det splittrande av allt som är bekant , den skrämmande vetskapen om någonting som är bortom människans förståelse , kan bara kallas en hemsk skräck [&#91; &quot; &quot; awe &quot; &quot; på engelska &#93;]"	"TRANS; LING_EXPL"	A	POOL
ted_en2sv_17760	Because a couple years after Brazil was awarded the World Cup , we heard that the Brazilian government wanted to do something meaningful in the opening ceremony in the country that reinvented and perfected soccer until we met the Germans , of course .	Ett par år efter att Brasilien blev utsedda att arrangera VM hörde vi att den brasilianska regeringen ville göra något meningsfullt under öppningsceremonin i landet som tog fotbollen till en ny nivå och utvecklade den till perfektion tills vi mötte tyskarna , förstås .	ENT_ACR	R	EXTR
ted_en2sv_17429	"Once upon a time , at the age of 24 , I was a student at St. John &apos;s [Medical College] in Bangalore ."	"En gång för länge sedan , när jag var 24 år , studerade jag vid St . John &apos; s [medicinska institut] i Bangalore ."	SYS_CONV	R	EXTR
ted_en2sv_14943	"And the Essex study which has just been done in the U.K. , which incidentally showed that when you do this , you do not just make a room that &apos;s suitable for hearing-impaired children , you make a room where behavior improves , and results improve significantly , this found that sending a child out of area to a school that does have such a room , if you don &apos;t have one , costs 90,000 pounds a year ."	Och Essex-studien som precis har avslutats i Storbritannien , som händelsevis visade att när man gör detta , så får man inte bara ett rum som passar för hörselskadade barn , man får ett rum där uppförandet förbättras och resultaten förbättras betydligt , den här studien visade att när man skickar iväg ett barn till en annan skola där det finns ett sådant rum , om man själv inte har ett sådant , så kostar det 90 000 pund om året .	ENT_REP	R	EXTR
ted_en2sv_14238	But many years ago , we took the worst land in Zimbabwe , where I offered a £ 5 note in a [hundred-mile] drive if somebody could find one grass in a [hundred-mile] drive , and on [that] , we trebled the stocking rate , the number of animals , in the first year with no feeding , just by the movement , mimicking nature , and using a sigmoid curve , that principle .	Men för många år sedan , tog vi den värsta marken i Zimbabwe , och jag erbjöd en 5-punds sedel under en [hundra kilometers] resa om någon kunde hitta ett gräs[strå] under en [hundra kilometers] resa , och på den [marken] , trefaldigade vi antalet djur , under det första året utan foder , bara genom rörelsen , imitera naturen , och använda en sigmoid kurva , den principen ,	"MEAS_CONV; HYPO_SPEC; CLEAR"	"R; A"	EXTR
ted_en2sv_12368	"And the other , even better , I &apos;m afraid that &apos;s [America] ."	Det andra , ännu bättre alternativet , är jag rädd , är [USA] .	ENT_REP	R	EXTR
ted_en2sv_12300	"But what is happening is that effectively — and the invention of the spreadsheet hasn &apos;t helped this ; lots of things haven &apos;t helped this — business and government suffers from a kind of physics envy ."	Men det som händer är att - och här har kalkylblad [( Excel )] inte varit till hjälp - det finns många anledningar - företag och myndigheter är avundsjuka på fysikens lagar ,	OTHER	A	POOL
ted_en2sv_11355	We think about a madeleine moistened in lavender tea .	"Vi tänker på en madeleinekaka som fuktas i lavendelte [&#91; korrigering : lindblomste &#93;] ."	"LING_EXPL; OTHER"	A	POOL
ted_en2sv_10177	Let us have a Hong Kong nearby .	"&quot; Låt oss skapa ett [litet] Hong Kong där . &quot;"	HYPO_SPEC	A	EXTR
