ID	Source	Target	Type	Style	Dataset
ted_en2th_88129	I myself am now collecting these cool Pyrex containers and using those instead of Glad and Tupperware containers to store food in .	ตอนนี ้ ฉันเองกำลังรวบรวมภาชนะ Pyrex [( แก ้ วทนไฟ )] และใช ้ มันแทนพลาสติกพวกทัพเพอร ์ แวร ์ และพลาสติกต ่ างๆ ที ่ ใช ้ บรรจุอาหาร	ADD_INF	A	POOL
ted_en2th_84022	The way we do that , actually , is with a method , which we call the transit method .	"วิธีที ่ เราจะมองหาดาวเคราะห ์ ได ้ นั ้ น เรียกว ่ า &quot; &quot; วิธีการบังกัน [( transit method )] &quot; &quot;"	TRANS	A	POOL
ted_en2th_83359	And something very exciting is just beginning to happen in places like the University of Bristol in the U.K. , where we are beginning to be able to model mathematically dopamine levels in the brain .	และบางอย ่ างที ่ น ่ าตื ่ นเต ้ นมากๆ กำลังจะเกิดขึ ้ น ในสถานที ่ อย ่ าง มหาวิทยาลัยบริสตอล [( University of Bristol )] ในสหราชอาณาจักร ที ่ ๆ เราเริ ่ มต ้ นหาแบบจำลองทางคณิตศาสตร ์ เพื ่ อจำลองระดับโดพามีนในสมองได ้	TRANS	A	POOL
ted_en2th_8067	"I flew off to a place that &apos;s been shrouded in mystery for centuries , a place some folks call Shangri-La ."	ผมบินไปยังดินแดนที ่ ซ ่ อนตัวอยู ่ ในความเร ้ นลับมาหลายศตวรรษ ดินแดนที ่ บางคนเรียกว ่ าแชงกรีลา [( เมืองสวรรค ์ )]	ADD_INF	A	POOL
ted_en2th_79673	Voice 3 : Sur les Champs-Élysées , à Paris . Voice 4 : In [college] , at U.C. Berkeley .	เสียง3 : อยู ่ บนถนนชอมป ์ -เอลีเซ ่ ปารีส เสียง4 : ใน[มหาวิทยาลัย] ที ่ ยูซี เบิร ์ คเลย ์	SYS_CONV	R	POOL
ted_en2th_78843	Backing up from there , what should the 2020 report card look like ?	คราวนี ้ ย ้ อนกลับมาจากตรงนั ้ น ความก ้ าวหน ้ าในปี ค.ศ.2020 [( พ.ศ.2563 )] ควรจะเป ็ นยังไง	MEAS_CONV	A	POOL
ted_en2th_77766	I learned that what happened has less to do with the slow and cautious progress of science than it does with the seductive power of storytelling .	ผมเรียนรู ้ ว ่ ามีอะไรที ่ ได ้ เกิดขึ ้ นมาแล ้ ว ผลความล ่ าช ้ าและการเตือนภัยที ่ ก ้ าวหน ้ า ทางวิทยาศาสตร ์ ทำให ้ มีข ้ อมูลน ้ อยกว ่ า พลังการเล ่ าเรื ่ องราว [( ข ่ าวลือ )] ที ่ หลอกลวง	ADD_INF	A	POOL
ted_en2th_77368	We might produce the next George Washington Carver .	เราอาจจะสร ้ างจอร ์ จ วอชิงตัน คาร ์ เวอร ์ คนต ่ อไปก ็ ได ้ [( นักวิทยาศาสตร ์ ผู ้ ผลักดันการปลูกพืชทางเลือก )]	ENT_DESC	A	POOL
ted_en2th_76525	"Years later , I was on my second teaching round in a Melbourne high school , and I was about 20 minutes into a year 11 legal studies class when this boy put up his hand and said , &quot; Hey miss , when are you going to start doing your speech ? &quot;"	"หลายปีต ่ อมา ในปีที ่ สองที ่ ดิฉันสอน ในโรงเรียนมัธยมในเมลเบิร ์ น [( Melbourne )] ตอนประมาณนาทีที ่ 20 ในคาบวิชากฎหมายของนักเรียน ม.5 นักเรียนชายคนหนึ ่ งก ็ ยกมือขึ ้ นแล ้ วพูดว ่ า &quot; อาจารย ์ ครับ เมื ่ อไหร ่ ที ่ อาจารย ์ จะเริ ่ ม กล ่ าวสุนทรพจน ์ สักทีครับ &quot;"	TRANS	A	POOL
ted_en2th_75623	"You go to an elementary school at three in the afternoon and you watch the kids come out , and they &apos;re wearing these 80-pound backpacks ."	ถ ้ าคุณไปโรงเรียนประถมตอนบ ่ าย 3 แล ้ วดูเด ็ กที ่ เพิ ่ งเลิกเรียนออกมา พวกเขาแบกเป ้ หนัก 80ปอนด ์ [( 36 กิโลกรัม )] กันทั ้ งนั ้ น	MEAS_CONV	A	POOL
ted_en2th_72265	"For one thing , he &apos;s almost seven feet tall ."	ประการหนึ ่ งเพราะเขาสูงเกือบ 7 ฟุต [( 210 เซ ็ นติเมตร )]	MEAS_CONV	A	POOL
ted_en2th_64777	And I weighed 220 pounds .	และผมหนัก 220 ปอนด ์ [( 99 กิโลกรัม )]	MEAS_CONV	A	POOL
ted_en2th_64039	Since the Model T , most people never traveled more than [25 miles] from home in their entire lifetime .	ตั ้ งแต ่ สมัยรถรุ ่ น ที ตอนนั ้ นคนส ่ วนใหญ ่ ไม ่ เคยเดินทาง ไกลกินกว ่ า [40 กิโลเมตร]จากบ ้ านในชั ่ วในชีวิตของพวกเขา	MEAS_CONV	R	POOL
ted_en2th_63532	They are 12 ft. long , a thousand pounds .	พวกมันยาว 12 ฟุต [( 3.6 ม . )] [หนัก] 1000 ปอนด ์ [( 450 ก.ก. )]	"MEAS_CONV; MEAS_SPEC"	A	POOL
ted_en2th_63483	"The visibility &apos;s 600 ft . ; we &apos;re on our safety lines ; the ice is moving all over the place ."	ระยะมองเห ็ น 600 ฟุต [( 183 ม . )] พวกเราอยู ่ ในตำแหน ่ งปลอดภัย บนหัวเรามีน ้ ำแข ็ งเคลื ่ อนไปมาเต ็ มไปหมด	MEAS_CONV	A	POOL
ted_en2th_63461	And he was so full , he was so happy and so fat eating this seal , that , as I approached him — about 20 feet away — to get this picture , his only defense was to keep eating more seal .	แล ้ วเจ ้ าหมีก ็ อิ ่ มหนำ มีความสุขมาก และอ ้ วนฉุหลังจากกินแมวน ้ ำ นั ่ นเป ็ นตอนที ่ ผมเข ้ าใกล ้ เจ ้ าหมี ห ่ างออกมาประมาณ 20 ฟุต [( 6 เมตร )] เพื ่ อถ ่ ายภาพนี ้ การป ้ องกันตัวอย ่ างเดียวของมันคือการกินแมวน ้ ำมากขึ ้ น	MEAS_CONV	A	POOL
ted_en2th_63460	And this bear swam out to that seal — 800 lb. bearded seal — grabbed it , swam back and ate it .	เจ ้ าหมีตัวนี ้ ว ่ ายตรงไปที ่ แมวน ้ ำ แมวน ้ ำเครา ขนาด 800 ปอนด ์ [( 360 ก.ก. )] จับแมวน ้ ำ แล ้ วก ็ ว ่ ายเอากลับมากิน	MEAS_CONV	A	POOL
ted_en2th_63131	And that triggered a debate in the U.K.	และถูกกระตุ ้ นในการอภิปรายใน[ประเทศอังกฤษ] ( U.K ) .	ENT_REP	A	POOL
ted_en2th_62809	"&quot; &quot; Why am I practicing paradiddles ?"	ทำไมฉันถึงต ้ องฝึก paradiddles [( แบบฝึกหัดพื ้ นฐานของการตีกลอง )] ♫	ADD_INF	A	POOL
ted_en2th_62054	However , the engineers back in Munich had taken on this kind of Newtonian solution , and they were trying to find how many cup holders can dance on the head of a pin , and , you know , these really serious questions that are confronting the modern consumer .	อย ่ างไรก ็ ดี ทีมวิศวกรที ่ มิวนิก ได ้ ใช ้ แนวทางแบบนิวตัน และพวกเขาก ็ พยายามหาว ่ า จะมีที ่ วางแก ้ วกี ่ อัน ที ่ จะเต ้ นบนหัวเข ็ มหมุด [( แก ้ ปัญหาที ่ หาคำตอบไม ่ ได ้ )] ต ่ างๆ เหล ่ านี ้ คือปัญหาที ่ ผู ้ บริโภครุ ่ นใหม ่ เจอ	ADD_INF	A	POOL
ted_en2th_60247	So in 2007 , our team won half a million dollars by placing third place in this competition .	ในปี 2007 [( พ.ศ.2550 )] ทีมของเราชนะรางวัลกว ่ าครึ ่ งล ้ านดอลล ่ าร ์ โดยพวกเราได ้ อันดับ 3 ในการแข ่ งขัน	MEAS_CONV	A	POOL
ted_en2th_59172	The age of the universe , between now and the Big Bang , is a hundred billion in dog years .	อายุของเอกภพ ถ ้ านับตั ้ งแต ่ ปรากฎการณ ์ บิ ๊ กแบง มาจนถึงตอนนี ้ ก ็ แสนล ้ านปี ในหน ่ วยปีแบบหมานะครับ [( หนึ ่ งปีของคน = หลายปีของหมา )]	ADD_INF	A	POOL
ted_en2th_58766	The USDA is not our ally here .	ในที ่ นี ่ [กระทรวงการเกษตรของสหรัฐอเมริกา] ( USDA ) ไม ่ ใช ่ เพื ่ อนของเรา	ENT_ACR	A	POOL
ted_en2th_58735	Packed in Styrofoam , of course , before landing somewhere in the [United States] , and then being trucked a few hundred more miles .	บรรจุในกล ่ องโฟม แน ่ นอน ก ่ อนที ่ จะมาถึง[อเมริกา] และหลังจากนั ้ นก ็ ถูกส ่ งโดยรถบรรทุกไปอีกหลายร ้ อยไมล ์	ENT_REP	R	POOL
ted_en2th_56958	"So now you &apos;re rebuilding Christchurch without knowing what the smartest people in Christchurch want to do with their own money and their own energy ."	และตอนนี ้ พวกคุณก ็ กำลังบูรณะเมืองไครสต ์ เชิร ์ ช [( จากแผ ่ นดินไหว ในปี พ.ศ. 2554 )] โดยที ่ คุณไม ่ ได ้ เรียนรู ้ เลยว ่ าเหล ่ าผู ้ คนที ่ ฉลาด และมีความสามารถในไครสต ์ เชิร ์ ชนั ้ น ต ้ องการที ่ จะลงทุนและลงแรงอย ่ างไรบ ้ าง ในการฟื ้ นฟูเมืองของพวกเขาเลย	CLEAR	A	POOL
ted_en2th_56912	The book was published in 2009 .	หนังสือเล ่ มนี ้ ถูกตีพิมพ ์ เมื ่ อปี 2009 [( พ.ศ. 2552 )]	MEAS_CONV	A	POOL
ted_en2th_5493	For example , in [Sarawak] , Malaysia .	ยกตัวอย ่ างเช ่ น ในซาราวัก ( Sarawak ) มาเลเซีย	TRANS	A	POOL
ted_en2th_54619	"He &apos;s [6 foot 9] ."	เขา[สูง] [205 เซนติเมตร]	"MEAS_CONV; MEAS_DIM"	R	POOL
ted_en2th_5222	Here is a lump of flesh , about three pounds , which you can hold in the palm of your hand .	นี ่ คือก ้ อนเนื ้ อ หนักราวๆ 3 ปอนด ์ [( 1.36 กิโลกรัม )] ซึ ่ งสามารถวางบนฝ ่ ามือคุณได ้ อย ่ างง ่ ายดาย	MEAS_CONV	A	POOL
ted_en2th_52086	It was about 115 degrees .	[อุณหภูมิ]ประมาณ 115 องศา[ฟาเรนไฮต ์] ( [~ 46 องศา][เซลเซียส] )	"MEAS_CONV; MEAS_SPEC; MEAS_DIM"	A	POOL
ted_en2th_50439	( Applause ) ( Music ) ( Applause ) Gustavo Dudamel : Hi everybody in L.A.	( เสียงปรบมือ ) ( เสียงดนตรีบรรเลง ) ( เสียงปรบมือ ) กุสตาโว ดูดะเมล : สวัสดีครับทุกๆท ่ านที ่ อยู ่ ที ่ เอลเอ [( Los Angeles : L.A. )]	"ENT_ACR; TRANS"	A	POOL
ted_en2th_50144	I was at a crossroads .	ฉันยืนอยู ่ ตรงทางแยก [( แห ่ งการตัดสินใจ )]	CLEAR	A	POOL
ted_en2th_50004	It weighs about 50 lbs .	มันหนักราวๆ [23 กิโลกรัม]	MEAS_CONV	R	POOL
ted_en2th_49942	"It &apos;s amazing that [413 lbs] were lost just from the extra exercise ."	น ้ ำหนักลดลงรวมกันกว ่ า [187 กิโลกรัม] จากการออกกำลังเพิ ่ มเติมเท ่ านั ้ น	MEAS_CONV	R	POOL
ted_en2th_45448	The first group started in the study when they were [sophomores] at Harvard College .	กลุ ่ มแรกเริ ่ มเข ้ าโครงการ ขณะเรียนอยู ่ [ปีสอง]ที ่ วิทยาลัยฮาร ์ วาร ์ ด	SYS_DESC	R	POOL
ted_en2th_40794	You have to haul 1,000 pounds of equipment to the summit of this 20,000-foot volcano in the Andes here .	คุณจะต ้ องลากอุปกรณ ์ น ้ ำหนักรวมกันกว ่ า 1000 ปอนด ์ [( 453 กก . )] ขึ ้ นไปบนยอด ของภูเขาไฟสูง 20,000 ฟุต ที ่ อยู ่ ในเทือกเขาแอนดีส	MEAS_CONV	A	POOL
ted_en2th_37006	"They have to gamble , because they want to appear cutting edge and catch the words that are going to make it , such as LOL , but they don &apos;t want to appear faddish and include the words that aren &apos;t going to make it , and I think a word that they &apos;re watching right now is YOLO , you only live once ."	พวกเขาต ้ องเดิมพัน เพราะว ่ าพวกเขาอยากให ้ มันดูทันสมัยที ่ สุด และเลือกคำที ่ คิดว ่ าจะคงอยู ่ ต ่ อไปเอาไว ้ เช ่ น LOL [( หัวเราะลั ่ น )] แต ่ พวกเขาไม ่ อยากให ้ มัน ดูฉาบฉวยตามยุคสมัย โดยการรวมคำ ที ่ กำลังจะหายไปในไม ่ ช ้ าเข ้ าไป และดิฉันคิดว ่ าคำที ่ พวกเขา กำลังจับตาดูอยู ่ ตอนนี ้ ก ็ คือคำว ่ า YOLO คุณเกิดมาแค ่ ครั ้ งเดียว	ACR	A	POOL
ted_en2th_36052	This is an average size king cobra , about [12 feet] long .	งูจงอางยาวประมาณ [3.6 เมตร]	MEAS_CONV	R	POOL
ted_en2th_34093	One was that he , too , had just graduated from an Ivy League school , and that he worked at a very impressive Wall Street bank .	เรื ่ องแรก เขาจบจากโรงเรียน ไอวี ่ ลีก [( Ivy League )] เหมือนฉัน เขาทำงานที ่ ธนาคารใหญ ่ แห ่ งหนึ ่ งในวอลล ์ สตรีท	TRANS	A	POOL
ted_en2th_28430	MS : Right . We did a little bit of it here with 1,500 people in Long Beach , and we do it in a classroom at Harvard with about 1,000 students .	ไมเคิล : ใช ่ ครับ เราทำอันเล ็ กๆที ่ นี ่ กับคน 1,500 คนในลองบีช [( Long Beach , California )] และพวกผมทำแบบนี ้ กับชั ้ นเรียนที ่ [ม.]ฮาร ์ วาร ์ ด กับนักศึกษาประมาณ 1,000 คน	"ENT_SPEC; TRANS; ENT_HYP"	A	POOL
ted_en2th_27754	It cost 2.7 billion dollars .	ใช ้ งบประมาณ 2.7 พันล ้ านดอลลาร ์ [( 81,200 ล ้ านบาท )]	MEAS_CONV	A	POOL
ted_en2th_27706	( Laughter ) Now when I was a [freshman in college] , I took my first biology class .	( เสียงหัวเราะ ) เอาหละ ตอนที ่ ผมเป ็ น[นักศึกษาปี 1 ในมหาวิทยาลัย] ผมลงเรียนชีววิทยาเป ็ นครั ้ งแรก	"SYS_DESC; SYS_CONV"	R	POOL
ted_en2th_25629	Like I said at the beginning , imagine that all those people on the streets of Berlin in autumn of [1989] had a mobile phone in their pocket .	อย ่ างที ่ ผมบอกไปในตอนต ้ น ลองนึกภาพผู ้ คนที ่ ออกมาประท ้ วงในกรุงเบอร ์ ลิน ตอนฤดูใบไม ้ ผลิปี [พ.ศ. 2532] หากผู ้ คนเหล ่ านั ้ นมีมือถือติดตัว	MEAS_CONV	R	POOL
ted_en2th_25139	They brood in a town 150 miles away , where the soil conditions are better for building nests .	พวกมันทำรังอยู ่ ในเมือง ที ่ ห ่ างออกไป 150 ไมล ์ [( 240 ก.ม. )] เพราะดินในแถบนั ้ น เหมาะสำหรับการทำรังมากกว ่ า	MEAS_CONV	A	POOL
ted_en2th_25021	So my first attempt at this was at the MIT Media Lab with Professor Hiroshi Ishii , and we built this array of 512 different electromagnets , and together they were able to move objects around on top of their surface .	ดังนั ้ น ผมจึงเริ ่ มทดลองครั ้ งแรก ที ่ มีเดียแล ็ บของ MIT [( Massachusetts Institute of Technology )] กับศาสตราจารย ์ ฮิโรชิ อิชิอิ [( Hiroshi Ishii )] เราร ่ วมกันสร ้ างแผง ที ่ ประกอบด ้ วยแม ่ เหล ็ กไฟฟ ้ า 512 ชิ ้ น และเมื ่ อนำมาอยู ่ ด ้ วยกัน มันสามารถเคลื ่ อนไหววัตถุ ที ่ อยู ่ ด ้ านบนพื ้ นผิวของมันได ้	"ENT_ACR; TRANS"	A	POOL
ted_en2th_24473	But on the more unequal end — [U.K.] , Portugal , USA , Singapore — the differences are twice as big .	แต ่ บนด ้ านที ่ เท ่ าเทียมกันน ้ อยกว ่ า — [อังกฤษ] โปรตุเกส สหรัฐอเมริกา สิงคโปร ์ — ความแตกต ่ างมากกว ่ ากันถึงสองเท ่ า	ENT_REP	R	POOL
ted_en2th_21728	"This particular reel — it &apos;s an industrial video — but it was shown in drive-in theaters in 1961 — in the Detroit area , in fact — and it preceded Alfred Hitchcock &apos;s &quot; &quot; Psycho . &quot; &quot; ( Laughter ) So I like to think there was something going on there of the new generation of makers coming out of this , plus &quot; &quot; Psycho . &quot; &quot; This is Andrew Archer ."	เจ ้ าลอกอันนี ้ อยู ่ ในอุตสาหกรรมวิดีโอ แต ่ ใช ้ ในโรงหนังกลางแปลง [( แบบรถจอด )] ในปี 1961 บริเวณDetroit มันสำคัญกว ่ า อัลเฟรด ฮิกคอร ์ ส ในเรื ่ อง Psychoอีก ( เสียงหัวเราะ ) ดังนั ้ นผมอยากคิดว ่ ามันมีอะไรบางอย ่ างเกิดขึ ้ น กับกลุ ่ มผู ้ สร ้ างรุ ่ นใหม ่ หลังจากยุคPsycho นี ่ คือ แอนดรู อาร ์ เชอร ์	ADD_INF	A	POOL
ted_en2th_19685	"The early &apos; 70s , I was in [college] ."	ในช ่ วงแรกของยุค 70s [( ราวปี พ.ศ.2513 )] ผมกำลังเรียน[มหาวิทยาลัย]	"MEAS_CONV; SYS_CONV"	R	POOL
ted_en2th_15506	"They &apos;ll be grafted onto our brains , and we &apos;ll essentially become their limbic systems ."	พวกมันจะถูกเชื ่ อมต ่ อกับสมองของเรา หรือที ่ จริงคือ เรากลายเป ็ นสมองระบบลิมบิก [( ทำหน ้ าที ่ รับรู ้ อารมณ ์ )] ของพวกมัน	ADD_INF	A	POOL
ted_en2th_1467	"So I just pictured a first grade teacher out in the lobby with these unruly kids , saying , &quot; &quot; Now , whatever you do , don &apos;t stare at her legs . &quot; &quot; But , of course , that &apos;s the point ."	"ฉันเลยนึกถึงภาพครูประถมอยู ่ ที ่ ห ้ องรับรอง เธอบอกกับบรรดาเด ็ กๆ ซุกซน ว ่ า &quot; &quot; เด ็ กๆ จ ๊ ะ ระวังนะ อย ่ าไปจ ้ องขาปลอมของเธอ [( มันไม ่ สุภาพ )] &quot; &quot; แต ่ นี ่ คือจุดประสงค ์"	ADD_INF	A	POOL
ted_en2th_12143	"DL : After nearly three months at sea , she &apos;d covered over [3,000 miles] ."	ดอว ์ น : หลังจากอยู ่ กลางทะเลเกือบ 3 เดือน เธอก ็ พายเรือมาไกลกว ่ า [4,800 กม] . แล ้ ว	MEAS_CONV	R	POOL
ted_en2th_11820	So ecstasy is essentially a stepping into an alternative reality .	ดังนั ้ น ecstasy [( ที ่ เราแปลว ่ าความปิติ )] จึงหมายถึงการก ้ าวเข ้ าสู ่ ความจริงอีกระดับหนึ ่ ง	"TRANS; LING_EXPL"	A	POOL
ted_en2th_1161	And then we had a snakes and ladders game , where you throw dice .	จากนั ้ นเราก ็ เล ่ นเกมบันไดงู [( ที ่ มีการทอยลูกเต ๋ า )] กัน	ADD_INF	A	POOL
ted_en2th_102102	The shafts are up to 300 feet deep , and they carry out heavy bags of stone that later will be transported to another area , where the stone will be pounded so that they can extract the gold .	อุโมงค ์ ลึกกว ่ า 300 ฟุต [( 90เมตร )] และพวกเขาหิ ้ ว ถุงที ่ หนักไปด ้ วยก ้ อนหิน ที ่ จะถูกขนส ่ ง ไปยังที ่ อื ่ นที ่ หินจะถูกทำให ้ แตก เพื ่ อที ่ จะสกัดทอง	MEAS_CONV	A	POOL
ted_en2th_102085	"And it &apos;s important to note that these nets weigh more than a thousand pounds when they &apos;re full of fish ."	และที ่ สำคัญ แหเหล ่ านี ้ มีน ้ ำหนัก มากกว ่ า 1000 ปอนด ์ [( 450 กิโล )] เมื ่ อมันเต ็ มไปด ้ วยปลา	MEAS_CONV	A	POOL
ted_en2th_10129	"( Laughter ) China has many great poets , but we discovered that in the People &apos;s Republic public school curriculum , they have three fairy tales by An Tu Sheng , or Hans Christian Anderson , as we call him ."	( เสียงหัวเราะ ) ประเทศจีนมีบทกวีที ่ ดีมาก , แต ่ เราพบว ่ าในสาธารณรัฐประชาชน [( จีน )] ตามหลักสูตรของโรงเรียนรัฐบาล พวกเขามีนิทานสามเรื ่ อง โดย ทู ่ เช ็ ง , หรือ ที ่ พวกเรารู ้ จักกันในชื ่ อ ฮานส ์ คริสเตียน แอนเดอสัน	CLEAR	A	POOL
