ID	Source	Target	Type	Style	Dataset
ted_en2ar_101172	The DNA is organized in words , call them : genes and chromosomes .	الحمض النووي ] ( DNA )[ مرتب في صيغة حروف نسميها ( جينات و كرموسومات )	TRANS	A	POOL
ted_en2ar_101184	You know , [they] are generally put together in pairs , creating a word or what we call base pairs .	وفي الغالب ان هذه ]الأحرف[ تأتي بشكل زوجي لتصنع كلمات او ما نسميه بـ ( قواعد زوجية )	CLEAR	R	POOL
ted_en2ar_11629	Mia Birdsong : Why is Black Lives Matter important for the [US] right now and in the world ?	ميا بيردسونغ : لماذا ]حركة[ ( حياة السود مهمة ) مهمة الآن بالنسبة ]لأمريكا[ وفي العالم ؟	"ENT_HYP; ENT_REP"	"A; R"	POOL
ted_en2ar_118161	This is more than [HIV] / AIDS , malaria and tuberculosis combined .	وهو أكثر مما يحصده ]مرض[ ]نقص المناعة المكتسبة[ ( الإيدز ) ، الملاريا ، والسل مجتمعين .	"HYPER; ACR"	"A; R"	POOL
ted_en2ar_118163	One of my mentors in life was Norman Borlaug , my hero .	أحد المعلمين في حياتي كان نورمان بورلوج ، أحد أبطالي الشخصيين ]( فائز بجائزة نوبل للسلام بسبب أبحاثة لتحسين الإنتاج الزراعي )[ .	ADD_INF	A	POOL
ted_en2ar_118164	"But today I &apos;m going to talk about access to food , because actually this year and last year and during the 2008 food crisis , there was enough food on Earth for everyone to have 2,700 kilocalories ."	لكنني اليوم سأتحدث عن القدرة على الحصول على الطعام ، لأنه في الواقع هذه السنة والسنة الماضية وخلال أزمة الغذاء في 2008 ، كان هناك من الغذاء على الأرض ماهو كافٍ ليحصل كل إنسان على 2,700 سعرة حرارية ]( يحتاج الفرد بين 1,500 و 2,000 سعرة حرارية في اليوم )[ .	ADD_INF	A	POOL
ted_en2ar_118171	"And in this slide you see the neurons and the synapses of the brain don &apos;t form ."	في شريحة العرض هذه ترون أن النيورونات ]( الخلايا العصبية )[ والسينابس ]( الروابط العصبية )[ لا تتشكل .	"TRANS; TRANS"	"A; A"	POOL
ted_en2ar_118243	"It says &quot; &quot; bon appetit &quot; &quot; in Arabic ."	"كُتب عليها &quot; &quot; بون أبتيت &quot; &quot; بالعربية ]( بالهناء والشفاء )[ ."	TRANS	A	POOL
ted_en2ar_118290	"This isn &apos;t likely how you think about the FBI ."	لم تكن تظن أن مكتب التحقيقات الفدرالي FBI ]( م ت ف )[ هكذا	TRANS	A	POOL
ted_en2ar_13694	And like all good financial frauds in America , it began in Orange County , California .	وكجميع ]عمليات[ الاحتيال المالي الجيدة بأمريكا ، فقد بدات بمقاطعة أورانج ، كاليفورنيا .	HYPER	A	POOL
ted_en2ar_144085	"This is an assessment by the [Central Intelligence Agency] of the percentage of time that the model I &apos;m talking about is right in predicting things whose outcome is not yet known , when the experts who provided the data inputs got it wrong ."	هذا تقرير أو رأي ]المخابرات المركزية الأمريكية[ ]( CIA )[ عن نسبة الوقت للطريقة التي أتحدث عنها هي صحيحة في توقع الأشياء التي لم تُعرف نتائجها بعد , عندما يعطي الخبراء مدخلات المعلومات بطريقة خاطئة .	"ENT_DESC; ENT_ACR"	"A; R"	POOL
ted_en2ar_144142	"That &apos;s this line here , growing in power , these are what the Iranians call the [quietists] ."	الذي يمثله هذا الخط هنا , قوتهم آخذه في الزيادة , الذين يسمونهم الإيرانيون ]المتصوفة[ ]( بعض الفلاسفة )[ .	"ENT_REP; ENT_DESC"	"A; A"	POOL
ted_en2ar_144171	"It &apos;s about an 8-foot-long tube of metal , it &apos;s got a hundred or so holes on top , on that side is the speaker , and here is some lab tubing , and it &apos;s connected to this tank of propane ."	إنّه أنبوب معدنيّ يبلغ طوله 8 أقدام ]( 2.4 م )[ ويوجد أعلاه قرابة المائة ثقب ، من هذه الجهة هناك مكبّر الصّوت ، و هناك أنبوب مختبرات ، وهو متّصل بهذا الخزّان من غاز البروبان .	MEAS_CONV	A	POOL
ted_en2ar_145	"But over the course of several years , I &apos;ve been documenting Rem Koolhaas &apos;s CCTV building in Beijing and the olympic stadium in the same city by the architects Herzog and de Meuron ."	ولكن على مدى عدة سنوات ، لقد كنت أوثق لريم كولهاس مبنى ]تلفزيون الصين المركزي[ ( CCTV ) في بكين والأستاد الأولمبي في نفس المدينة من تصميم المعماريين هيرزوغ ودي ميرون .	ENT_ACR	A	POOL
ted_en2ar_162723	Now , ask yourself about computation .	الآن اسأل نفسك عن طريقة عمل الكمبيوتر ]( الحساب )[	ADD_INF	A	POOL
ted_en2ar_163275	Here in the US we still get sick from drinking shit in our sewage water .	ما زلنا هنا في الولايات المتحدة نمرضُ بسبب شرب مياه المجاري ]( الصرف الصحي )[ .	ADD_INF	A	POOL
ted_en2ar_17466	But also back then , remember we stopped eating French fries in this country .	ولكن عندها ايضا اذكر اننا توقفنا عن اكل البطاطا المقلية ]( فرينش فرايز )[ في هذه البلد	TRANS	A	POOL
ted_en2ar_17468	"We started eating &quot; &quot; freedom fries , &quot; &quot; and we started boycotting anything that was French ."	بدأنا فعلا في اكل بطاطس الحرية ]( فريدم فرايز )[ وبدأنا فعلا بمقاطعة كل ما هو فرنسي	TRANS	A	POOL
ted_en2ar_175023	What if IBM were to take our data — we had one of the largest threat intelligence databases in the world — and open it up ?	ماذا لو أخذت ]شركة[ ( آي بي إم ) بياناتنا ، نحن نملك إحدى أكبر قواعد بيانات تهديد الاستخبارات في العالم — وجعلتها متاحة ؟	ENT_HYP	A	POOL
ted_en2ar_175321	"She &apos;s a recent [college] admittee ."	هي طالبة ]جامعية[ مستجدة	SYS_CONV	R	POOL
ted_en2ar_1808	I was thinking about the recent ongoings in Congress , where the president is offering 8.4 billion dollars to try to get the START vote .	كنت أفكر عما يجرى مؤخراً فى الكونجرس ، بما يعرضه الرئيس 8,4 بليون دولار للتصويت على معاهدة ستارت ]( تخفيض الأسلحة النووية )[ .	ENT_DESC	A	POOL
ted_en2ar_181100	"And we &apos;re beginning to find these little things for malaria , for sickle cell , for cancers ."	وبدأنا نجد بعض تلك الأشياء ]( الطفرات )[ لمرض الملاريا , لمرض فقر الدم المنجلي , ولأمراض السرطان .	CLEAR	A	POOL
ted_en2ar_188043	Last December , a number of women named Isis , which also happens to be the name of an Egyptian goddess , had their accounts deactivated .	في ديسمبر الماضي , عدد من النسوة سموا ايزيس ]( ISIS )[ والذي يصادف أيضاً اسم آلهة مصرية , قد تعطل حساباتهم .	TRANS	A	POOL
ted_en2ar_188549	"All of that , strip it away . In the world of the arctic and alpine environments , where the ice is , [it] &apos;s real and it &apos;s present ."	"كل ذلك , يفصله بعيدا . في عالم البيئات القطبية و إرتفاعات الجبال , التي يتواجد فيها الجليد ]&#91; تغيرالمناخ &#93;[ يكون حقيقياً ومتواجد ."	CLEAR	R	POOL
ted_en2ar_189179	So as part of becoming a [US] citizen , you have to pass a civics test .	لذا كجزء لتصبح مواطناً ]أمريكياً[ ، عليك اجتياز اختبار التربية المدنية .	ENT_REP	R	POOL
ted_en2ar_189490	Apart from [September 11] , I think the numbers are that in the last 30 or 40 years about 500 Americans have died from terrorism , mostly from homegrown terrorists .	ما عدا هجمات ] 9 / 11[ , اعتقد ان الارقام هي انه في اخر 30-40 سنه حوالي 500 امريكي قتلوا في احداث ارهاب , معظمهم من حوادث ارهاب داخلي .	ENT_ACR	R	POOL
ted_en2ar_189976	The harpy eagle wingspan is over [seven feet] .	العقاب المخادع يصل طول جناحيه ]للمترين[ .	MEAS_CONV	R	POOL
ted_en2ar_190739	We and the Russians , the Europeans , the Japanese , the Chinese and the Indians , have actually sent 44 rockets there , and the vast majority of them have either missed or crashed .	لقد قمنا ]( أمريكا )[ بصحبة الروس والأوروبيين واليابانيين والصينيين والهنود ، بالفعل بإرسال 44 صاروخا إلى هناك ، ولكن عدد كبير منها إما مفقود أو تحطّم .	DEIX	A	POOL
ted_en2ar_208242	I gave them six [GCSE] questions .	أعطيتهم ستة أسئلة من ]شهادة الثانوية العامة[ ،	SYS_CONV	R	POOL
ted_en2ar_208445	"Then , under &quot; &quot; Desire , &quot; &quot; they showed these Shunsho paintings — also from the Edo period — ink on silk ."	"ومن ثم تحت قسم &quot; &quot; ديزاير &quot; &quot; ( ]بمعنى[ ]الرغبة[ ) ، عرضوا هذه اللوحات من &quot; &quot; شونشو &quot; &quot; .. كذلك من عهد الإيدو .. حبر على حرير"	"LING_EXPL; TRANS"	"A; A"	POOL
ted_en2ar_208446	"And , lastly , under &quot; &quot; Harmony , &quot; &quot; they had this 13th-century mandala from Tibet ."	"وآخيراً تحت قسم &quot; &quot; هارموني &quot; &quot;( ]بمعنى[ ]التناغم[ ) ، عرضوا هذه الماندالا من القرن الثالث عشر من التبت"	"LING_EXPL; TRANS"	"A; A"	POOL
ted_en2ar_208459	"This is a campaign done by a young artist in New York , who calls himself &quot; &quot; True . &quot; &quot; Everybody who has ridden the New York [subway] system will be familiar with these signs ?"	"هذه حملة قام بها فنان شاب في نيويورك ، يسمي نفسه &quot; &quot; ترو &quot; &quot;( ]بمعنى[ ]حقيقي[ ) أتوقع من كل من ركب ]قطارات الأنفاق[ في نيويورك بأن يتعرف على هذه العلامات"	"LING_EXPL; TRANS; SYS_DESC"	"A; A; R"	POOL
ted_en2ar_208480	"I would definitely say that observing Vik Muniz &apos; &quot; &quot; Cloud &quot; &quot; a couple of years ago in Manhattan for sure made me happy , as well ."	"أعتبر مشاهدتي لمشروع &quot; &quot; كلاود &quot; &quot;( ]بمعنى[ ]غيمة[ ) للفنان &quot; &quot; فيك مونيز &quot; &quot; منذ بضعة سنوات في مانهاتن أحد هذه المشاريع التي أسعدتني"	"LING_EXPL; TRANS"	"A; A"	POOL
ted_en2ar_26763	I studied anthropology in [college] .	لقد درست علوم الإنسان في ]الجامعة[	SYS_CONV	R	POOL
ted_en2ar_38	When I first came to Afghanistan in 2005 as a foreign minister , I met the commander of ISAF , the international troops .	عندما زرت افغانستان اول مرة في 2005 كوزير للخارجية قابلت قائد ايساف ]( قوة المساعدة الامنية الدولية )[ , القوات الدولية .	ENT_ACR	A	POOL
ted_en2ar_38365	I had to learn the language .	كان علي أن أتعلم اللغة ]( الجديدة )[ .	CLEAR	A	POOL
ted_en2ar_38762	So I grew up in New York , I grew up in Brooklyn as a matter of fact , and I went to New Utrecht [High School] and I graduated from Brooklyn [College] .	و نشأت في نيويورك . نشأت في بروكلين في الواقع و التحقت ]بثانوية[ نيواوجكت و تخرجت في ]جامعة[ بروكلين .	"SYS_CONV; SYS_CONV"	"R; R"	POOL
ted_en2ar_42219	"I &apos;m [80 miles] from shore , what &apos;s going to happen to me ?"	أنا بعيد 129] كيلومترا[ من الساحل ، ماذا سيحدث لي ؟	MEAS_CONV	R	POOL
ted_en2ar_423	150 years ago , locomotives got efficient enough , steam power , that we turned the continent into a country .	قبل 150 عاماً ، أصبحت القطارات معتمدة بما فيه الكفاية ، الطاقة البخارية ، لدرجة أننا حولنا القارة ]( الجديدة )[ إلى دولة .	CLEAR	A	POOL
ted_en2ar_436	And again , I say that not to attack any industry , I think — I really do — I love my airplane , and cars on highways moving [60 miles an hour] are extraordinarily efficient , both from an engineering point of view , an energy consumption point of view , and a utility point of view .	مرة أخرى ، أقول لكم أنني لا أنوي الهجوم على أي صناعة ، أعتقد أنني — بل أنني فعلاً — أحب طائرتي الخاصة ، والسيارات على الطرق السريعة تسير بسرعة 60 ميل ]( 96.5 كيلومتر ) في الساعة[ ولها كفاءة استثنائية ، من ناحية هندسية ، ومن ناحية استهلاك الطاقة ، ومن ناحية المنفعة .	MEAS_CONV	R	POOL
ted_en2ar_500	"But if you could put a pin in most cities , and imagine how far you could , if you had the time , walk in one half-hour , it &apos;s the city ."	ولكن إن وضعت دبوساً على معظم المدن ]( في الخريطة )[ ، وتخيلت المسافة التي ستقطعها ، لو كان لديك الوقت ، في مشيٍ لنصف ساعة ، إنها المدينة .	CLEAR	A	POOL
ted_en2ar_53260	"We were a little bit worried that people might think we &apos;d been choosing problems to suit our argument and just manufactured this evidence , so we also did a paper in the British Medical Journal on the UNICEF index of child well-being ."	ولقد أصابنا القلق بأن قد يظن الناس أننا قمنا بإختيار المشاكل الإجتماعية التي تتوافق مع وجهة نظرنا بمعنى أننا يمكننا أن نتصنع الدليل كما نريد ، لذا قمنا بتقديم بحث في المجلة الطبية البريطانية ]( BMJ )[ عن مؤشر اليونسيف المتعلق باللأطفال ومستوى معيشة الطفل	ENT_ACR	A	POOL
ted_en2ar_53275	It comes from the [World Values Survey] .	وهذه المعلومات تأتى من ]إحصائية القيم العالمية[ ]( WVS )[	"ENT_DESC; ENT_ACR"	"R; A"	POOL
ted_en2ar_550	The first science of cosmology that was anything like science was Aristotelian science , and that was hierarchical .	العلم الأول من الكونيات و الذي كان ككل شيء في العلوم ، كان علماً أرسطي ]( نسبةً لأرسطو )[ و كان هرمياً .	LING_EXPL	A	POOL
ted_en2ar_623	You just need to look at [them] a little differently .	يجب عليك فقط أن تنظر لها ]( الشوارع )[ بطريقة مختلفة قليلا	CLEAR	R	POOL
ted_en2ar_682	"This is in Bed-Stuy , Brooklyn , and you can see the short leg that was there , used for cars , that &apos;s not really needed ."	"هذه هي &quot; &quot; بيد-ستاي &quot; &quot; , &quot; &quot; بروكلين &quot; &quot; ( ]أحياء في مدينة نيويورك[ -]المترجم[ ) حيث تستطيع ان تشاهد النقص هنا حيث يتم استخدام سيارات لا حاجة لها"	"ENT_DESC; LING_EXPL"	"A; A"	POOL
ted_en2ar_74411	"Tranquilacalitis , &#91; unclear &#93; . My favorite is Frigoris ."	"ترانكويلاكيليتس ، &#91; غير واضح &#93; . المفضل لدي هو &quot; &quot; فريغوريس &quot; &quot; ( ]بمعنى[ ]برودة[ ) ."	"LING_EXPL; TRANS"	"A; A"	POOL
ted_en2ar_8017	"It &apos;s an experimental breeding program at the [USDA] Bee Lab in Baton Rouge , and this queen and her attendant bees are part of that program ."	إنه برنامج تربية تجريبي في مختبرات للنحل ]لوزارة الفلاحة الأمريكية[ في ( باتون روج ) وهذه الملكة ونحلاتها الحاضرة هم جزء من هذا البرنامج	ENT_DESC	R	POOL
ted_en2ar_83958	The antennas of the British [GCHQ] are hidden in a white cylindrical radome , while the listening post of the American [NSA] is covered by radio transparent screens .	خبأت هوائيات ]مكاتب الاتصالات الحكومية[ البريطانية في قبة رادار اسطوانية بيضاء ، بينما مراكز التنصت التابعة ]لوكالة الأمن القومي[ الأمريكية مغطّاة بشاشات راديو شفافة .	"ENT_DESC; ENT_ACR"	R	POOL
ted_en2ar_86138	This redesign of the Diet Coke can by Turner Duckworth is to me truly a piece of art .	فإعادة التصميم لعلبة ]كوكاكولا دايت[ من قبل ( تيرنر دوكورث ) هو بالنسبة لي فن مثالي .	ENT_ACR	R	POOL
ted_en2ar_91735	So what I you to take away from my talk , the lesson of all of this , is to just be Stevie Nicks .	اذا ، ما أريدك أن تأخذ من حديثي ، والدرس المستفاد من هذا كله ، أن تكوني ستيفي نيكس ]( Stevie Nicks )[ .	TRANS	A	POOL
ted_en2ar_92437	"But the Harvard Lampoon is about to come out with a parody of National Geographic , and I shudder to think what they &apos;re going to do to this photograph ."	ولكن هارفرد لامبون ]( مجلة مضحكة )[ على وشك الخروج محاكاة ً للناشوينال جيوغرافيك مؤمناً بأني أعلم بماذا سيفكرون في العمل بمثل هذه الصورة	ADD_INF	A	POOL
ted_en2ar_92442	Pygmies in the DRC , by Randy Olson .	البجميز ]( الأقزام )[ في الـ دي آر سي بواسطة راندي أولسون	ENT_REP	A	POOL
ted_en2ar_92779	"He &apos;s called an isthri wala . But he &apos;s carrying a 21st-century instrument ."	هو يسمى اسثري والا ]( الولد المكوجي )[ . لكنه يحمل جهازا من القرن الواحد والعشرين .	TRANS	A	POOL
ted_en2ar_95743	The [FDA] then allowed the company , the drug company , to test the efficacy in a clinical trial that only included African-American subjects .	و سمحت ]إدارة الأغذية والعقاقير[ فيما بعد للشركة ، شركة العقار ، باختبار فعاليته في تجارب سريرية تشمل فقط أفراداً أمريكيين من أصل أفريقي .	ENT_DESC	A	POOL
