ID	Source	Target	Type	Style	Dataset
ted_en2th_92968	"My daughter &apos;s 20 . She &apos;s a [college] student ."	ลูกสาวชั ้ นอายุ 20 ตอนนี ้ เธอเป ็ นนักศึกษา[มหาวิทยาลัย]	SYS_CONV	R	POOL
ted_en2th_88934	These carriers of the weak force , the Zs , the same .	พวกนี ้ เป ็ นตัวที ่ มีแรงอย ่ างอ ่ อน พวก Z [( โบซอนอีกแบบ )] ก ็ เช ่ นกัน	ADD_INF	A	POOL
ted_en2th_88555	"That &apos;s why investments by Gates Foundation , UNICEF and aid organizations , together with national government in the poorest countries , are so good ; because they are actually helping us to reach a sustainable population size of the world ."	นั ่ นก ็ คือเหตุผลว ่ าทำไมการลงทุน [( ทางสุขภาพ )] ของมูลนิธิเกตส ์ ยูนิเซฟ และองค ์ กรช ่ วยเหลือต ่ าง ๆ ร ่ วมกับรัฐบาลในประเทศที ่ ยากจนที ่ สุด ถึงเป ็ นการลงทุนที ่ ดีเหลือเกิน นั ่ นก ็ เพราะว ่ าพวกเขา กำลังช ่ วยเราให ้ เข ้ าสู ่ ขนาดของประชากรที ่ ยั ่ งยืนของโลก	CLEAR	A	POOL
ted_en2th_88129	I myself am now collecting these cool Pyrex containers and using those instead of Glad and Tupperware containers to store food in .	ตอนนี ้ ฉันเองกำลังรวบรวมภาชนะ Pyrex [( แก ้ วทนไฟ )] และใช ้ มันแทนพลาสติกพวกทัพเพอร ์ แวร ์ และพลาสติกต ่ างๆ ที ่ ใช ้ บรรจุอาหาร	ADD_INF	A	POOL
ted_en2th_8474	"The chief policy man took this idea to Capitol Hill , and as he reported back to me , the response was , &quot; &quot; Hell no !"	"หัวหน ้ าด ้ านนโยบายนำความคิดนี ้ ไปเสนอที ่ แคปิตอลฮิล [( สถานที ่ ของรัฐสภา )] เขากลับมาบอกผม ว ่ ารัฐสภาตอบว ่ า &quot; &quot; ไม ่ มีทาง !"	ADD_INF	A	POOL
ted_en2th_84022	The way we do that , actually , is with a method , which we call the transit method .	"วิธีที ่ เราจะมองหาดาวเคราะห ์ ได ้ นั ้ น เรียกว ่ า &quot; &quot; วิธีการบังกัน [( transit method )] &quot; &quot;"	TRANS	A	POOL
ted_en2th_84004	"DNA analysis , one of the hallmarks of the scientific revolution of the last 400 years that he started , was the way we found which set of bones actually belonged to the person who read all those astronomical books which were filled with leftover hair that was Copernicus &apos; hair — obviously not many other people bothered to read these books later on ."	การวิ[เคราะห ์ รหัสทางพันธุกรรม] ( ดีเอนเอ ) ซึ ่ งเป ็ นอีกหนึ ่ งตราประทับที ่ บ ่ งบอก ถึงการปฏิวัติทางวิทยาศาสตร ์ หลังจากที ่ โคเปอร ์ นิคัสเริ ่ มสร ้ างไว ้ 400 ปีก ่ อนหน ้ านั ้ น เป ็ นสิ ่ งที ่ ช ่ วยให ้ เรารู ้ ได ้ ว ่ า กระดูกท ่ อนไหน เป ็ นร ่ างของคน ที ่ อ ่ านหนังสือดาราศาสตร ์ เหล ่ านั ้ น หนังสือที ่ แอบเก ็ บเศษผมของคนที ่ อ ่ านมัน ผมของโคเปอร ์ นิคัส .. เพราะน ้ อยคนครับ ที ่ จะลำบากมาอ ่ านหนังสือพวกนั ้ นซ ้ ำแล ้ วซ ้ ำเล ่ า	ENT_DESC	A	POOL
ted_en2th_83359	And something very exciting is just beginning to happen in places like the University of Bristol in the U.K. , where we are beginning to be able to model mathematically dopamine levels in the brain .	และบางอย ่ างที ่ น ่ าตื ่ นเต ้ นมากๆ กำลังจะเกิดขึ ้ น ในสถานที ่ อย ่ าง มหาวิทยาลัยบริสตอล [( University of Bristol )] ในสหราชอาณาจักร ที ่ ๆ เราเริ ่ มต ้ นหาแบบจำลองทางคณิตศาสตร ์ เพื ่ อจำลองระดับโดพามีนในสมองได ้	TRANS	A	POOL
ted_en2th_8067	"I flew off to a place that &apos;s been shrouded in mystery for centuries , a place some folks call Shangri-La ."	ผมบินไปยังดินแดนที ่ ซ ่ อนตัวอยู ่ ในความเร ้ นลับมาหลายศตวรรษ ดินแดนที ่ บางคนเรียกว ่ าแชงกรีลา [( เมืองสวรรค ์ )]	ADD_INF	A	POOL
ted_en2th_79673	Voice 3 : Sur les Champs-Élysées , à Paris . Voice 4 : In [college] , at U.C. Berkeley .	เสียง3 : อยู ่ บนถนนชอมป ์ -เอลีเซ ่ ปารีส เสียง4 : ใน[มหาวิทยาลัย] ที ่ ยูซี เบิร ์ คเลย ์	SYS_CONV	R	POOL
ted_en2th_79028	To put that into context , The U.K. government spends about 12 billion pounds a year on foreign aid .	ว ่ ากันตามบริบทก ็ คือ รัฐบาลแห ่ งสหราชอาณาจักรใช ้ จ ่ ายประมาณ 12 พันล ้ านปอนด ์ [( 5.94 แสนล ้ านบาท )] ต ่ อปีในการให ้ ความช ่ วยเหลือต ่ างประเทศ	MEAS_CONV	A	POOL
ted_en2th_78843	Backing up from there , what should the 2020 report card look like ?	คราวนี ้ ย ้ อนกลับมาจากตรงนั ้ น ความก ้ าวหน ้ าในปี ค.ศ.2020 [( พ.ศ.2563 )] ควรจะเป ็ นยังไง	MEAS_CONV	A	POOL
ted_en2th_77766	I learned that what happened has less to do with the slow and cautious progress of science than it does with the seductive power of storytelling .	ผมเรียนรู ้ ว ่ ามีอะไรที ่ ได ้ เกิดขึ ้ นมาแล ้ ว ผลความล ่ าช ้ าและการเตือนภัยที ่ ก ้ าวหน ้ า ทางวิทยาศาสตร ์ ทำให ้ มีข ้ อมูลน ้ อยกว ่ า พลังการเล ่ าเรื ่ องราว [( ข ่ าวลือ )] ที ่ หลอกลวง	ADD_INF	A	POOL
ted_en2th_77368	We might produce the next George Washington Carver .	เราอาจจะสร ้ างจอร ์ จ วอชิงตัน คาร ์ เวอร ์ คนต ่ อไปก ็ ได ้ [( นักวิทยาศาสตร ์ ผู ้ ผลักดันการปลูกพืชทางเลือก )]	ENT_DESC	A	POOL
ted_en2th_77278	"As a child studying these eternal masterpieces , Bach &apos;s music would intermingle with the singing voices of Muslim prayers from the neighboring Arab village of the northern Kibbutz in Israel where I grew up ."	เมื ่ อยังเยาว ์ ช ่ วงที ่ ศึกษาผลงานประพันธ ์ อมตะชิ ้ นเอกทั ้ งหลาย เสียงดนตรีของงานประพันธ ์ ของบาค แว ่ วปนมากับเสียงท ่ องขานบทสวดอิสลาม จากหมู ่ บ ้ านชาวอาหรับที ่ อยู ่ ถัดออกไป ในเขตคิบบุตซ ์ เหนือ ( Kibbutz ) ของ[ประเทศ]อิสราเอล บ ้ านเกิดของดิฉัน	ENT_HYP	A	POOL
ted_en2th_76525	"Years later , I was on my second teaching round in a Melbourne high school , and I was about 20 minutes into a year 11 legal studies class when this boy put up his hand and said , &quot; Hey miss , when are you going to start doing your speech ? &quot;"	"หลายปีต ่ อมา ในปีที ่ สองที ่ ดิฉันสอน ในโรงเรียนมัธยมในเมลเบิร ์ น [( Melbourne )] ตอนประมาณนาทีที ่ 20 ในคาบวิชากฎหมายของนักเรียน ม.5 นักเรียนชายคนหนึ ่ งก ็ ยกมือขึ ้ นแล ้ วพูดว ่ า &quot; อาจารย ์ ครับ เมื ่ อไหร ่ ที ่ อาจารย ์ จะเริ ่ ม กล ่ าวสุนทรพจน ์ สักทีครับ &quot;"	TRANS	A	POOL
ted_en2th_75623	"You go to an elementary school at three in the afternoon and you watch the kids come out , and they &apos;re wearing these 80-pound backpacks ."	ถ ้ าคุณไปโรงเรียนประถมตอนบ ่ าย 3 แล ้ วดูเด ็ กที ่ เพิ ่ งเลิกเรียนออกมา พวกเขาแบกเป ้ หนัก 80ปอนด ์ [( 36 กิโลกรัม )] กันทั ้ งนั ้ น	MEAS_CONV	A	POOL
ted_en2th_72265	"For one thing , he &apos;s almost seven feet tall ."	ประการหนึ ่ งเพราะเขาสูงเกือบ 7 ฟุต [( 210 เซ ็ นติเมตร )]	MEAS_CONV	A	POOL
ted_en2th_64989	"And the first guests we ever got were a philanthropy group from your East Coast , and they said to Solly , on the side , they said , &quot; &quot; Before we even go out to see lions and leopards , we want to see where you live . &quot; &quot; So we took them up to his house , and this visit of the philanthropist to his house coincided with a time when Solly &apos;s wife , who was learning English , was going through a phase where she would open the door by saying , &quot; &quot; Hello , I love you ."	"และแขกกลุ ่ มแรกที ่ เรามี เป ็ นกลุ ่ มการกุศลจากฝั ่ งตะวันออกของคุณ &#91; อเมริกา &#93; พวกเขาบอกว ่ าโซลีว ่ า &quot; &quot; ก ่ อนที ่ เราจะไปดูสิงโตกับเสือดาว เราอยากเห ็ นบ ้ านของคุณ &quot; &quot; เราก ็ เลยพาพวกเขาไปยังบ ้ านของโซลี และการไปเยือนของกลุ ่ มนักการกุศล ก ็ ประจวบเหมาะกับเวลาที ่ ภรรยาของโซลี ซึ ่ งกำลังเรียน[ภาษา]อังกฤษ กำลังอยู ่ ในช ่ วงฝึกฝน เธอเดินมาเปิดประตู แล ้ วพูดภาษาอังกฤษว ่ า &quot; &quot; สวัสดี ฉันรักคุณ"	HYPER	A	POOL
ted_en2th_64777	And I weighed 220 pounds .	และผมหนัก 220 ปอนด ์ [( 99 กิโลกรัม )]	MEAS_CONV	A	POOL
ted_en2th_64039	Since the Model T , most people never traveled more than [25 miles] from home in their entire lifetime .	ตั ้ งแต ่ สมัยรถรุ ่ น ที ตอนนั ้ นคนส ่ วนใหญ ่ ไม ่ เคยเดินทาง ไกลกินกว ่ า [40 กิโลเมตร]จากบ ้ านในชั ่ วในชีวิตของพวกเขา	MEAS_CONV	R	POOL
ted_en2th_63532	They are 12 ft. long , a thousand pounds .	พวกมันยาว 12 ฟุต [( 3.6 ม . )] [หนัก] 1000 ปอนด ์ [( 450 ก.ก. )]	"MEAS_CONV; MEAS_DIM; MEAS_CONV"	"A; A; A"	POOL
ted_en2th_63483	"The visibility &apos;s 600 ft . ; we &apos;re on our safety lines ; the ice is moving all over the place ."	ระยะมองเห ็ น 600 ฟุต [( 183 ม . )] พวกเราอยู ่ ในตำแหน ่ งปลอดภัย บนหัวเรามีน ้ ำแข ็ งเคลื ่ อนไปมาเต ็ มไปหมด	MEAS_CONV	A	POOL
ted_en2th_63461	And he was so full , he was so happy and so fat eating this seal , that , as I approached him — about 20 feet away — to get this picture , his only defense was to keep eating more seal .	แล ้ วเจ ้ าหมีก ็ อิ ่ มหนำ มีความสุขมาก และอ ้ วนฉุหลังจากกินแมวน ้ ำ นั ่ นเป ็ นตอนที ่ ผมเข ้ าใกล ้ เจ ้ าหมี ห ่ างออกมาประมาณ 20 ฟุต [( 6 เมตร )] เพื ่ อถ ่ ายภาพนี ้ การป ้ องกันตัวอย ่ างเดียวของมันคือการกินแมวน ้ ำมากขึ ้ น	MEAS_CONV	A	POOL
ted_en2th_63460	And this bear swam out to that seal — 800 lb. bearded seal — grabbed it , swam back and ate it .	เจ ้ าหมีตัวนี ้ ว ่ ายตรงไปที ่ แมวน ้ ำ แมวน ้ ำเครา ขนาด 800 ปอนด ์ [( 360 ก.ก. )] จับแมวน ้ ำ แล ้ วก ็ ว ่ ายเอากลับมากิน	MEAS_CONV	A	POOL
ted_en2th_63131	And that triggered a debate in the U.K.	และถูกกระตุ ้ นในการอภิปรายใน[ประเทศ][อังกฤษ] ( U.K ) .	"ENT_HYP; ENT_REP"	"A; A"	POOL
ted_en2th_62809	"&quot; &quot; Why am I practicing paradiddles ?"	ทำไมฉันถึงต ้ องฝึก paradiddles [( แบบฝึกหัดพื ้ นฐานของการตีกลอง )] ♫	ADD_INF	A	POOL
ted_en2th_62054	However , the engineers back in Munich had taken on this kind of Newtonian solution , and they were trying to find how many cup holders can dance on the head of a pin , and , you know , these really serious questions that are confronting the modern consumer .	อย ่ างไรก ็ ดี ทีมวิศวกรที ่ มิวนิก ได ้ ใช ้ แนวทางแบบนิวตัน และพวกเขาก ็ พยายามหาว ่ า จะมีที ่ วางแก ้ วกี ่ อัน ที ่ จะเต ้ นบนหัวเข ็ มหมุด [( แก ้ ปัญหาที ่ หาคำตอบไม ่ ได ้ )] ต ่ างๆ เหล ่ านี ้ คือปัญหาที ่ ผู ้ บริโภครุ ่ นใหม ่ เจอ	ADD_INF	A	POOL
ted_en2th_60566	"I suffered through Spanish for junior high , first year of high school , and the sum total of my knowledge was pretty much , &quot; &quot; Donde esta el bano ? &quot; &quot; And I wouldn &apos;t even catch the response . A sad state of affairs ."	"ผมเรียน[ภาษา]สเปนอย ่ างยากลำบากในช ่ วงมัธยมต ้ น ปีหนึ ่ งในไฮสคูล [( ประมาณ ม.4 )] และความรู ้ ทั ้ งหมดทั ้ งมวลของผม มีแค ่ ประมาณว ่ า &quot; &quot; ห ้ องน ้ ำอยู ่ ไหน ? &quot; &quot; และผมก ็ ไม ่ สามารถฟังคำตอบรู ้ เรื ่ องด ้ วย เป ็ นเหตุการณ ์ ที ่ น ่ าสลด"	"HYPER; ENT_DESC"	"A; A"	POOL
ted_en2th_60247	So in 2007 , our team won half a million dollars by placing third place in this competition .	ในปี 2007 [( พ.ศ.2550 )] ทีมของเราชนะรางวัลกว ่ าครึ ่ งล ้ านดอลล ่ าร ์ โดยพวกเราได ้ อันดับ 3 ในการแข ่ งขัน	MEAS_CONV	A	POOL
ted_en2th_59172	The age of the universe , between now and the Big Bang , is a hundred billion in dog years .	อายุของเอกภพ ถ ้ านับตั ้ งแต ่ ปรากฎการณ ์ บิ ๊ กแบง มาจนถึงตอนนี ้ ก ็ แสนล ้ านปี ในหน ่ วยปีแบบหมานะครับ [( หนึ ่ งปีของคน = หลายปีของหมา )]	ADD_INF	A	POOL
ted_en2th_58766	The USDA is not our ally here .	ในที ่ นี ่ [กระทรวงการเกษตรของสหรัฐอเมริกา] ( USDA ) ไม ่ ใช ่ เพื ่ อนของเรา	ENT_ACR	A	POOL
ted_en2th_58735	Packed in Styrofoam , of course , before landing somewhere in the [United States] , and then being trucked a few hundred more miles .	บรรจุในกล ่ องโฟม แน ่ นอน ก ่ อนที ่ จะมาถึง[อเมริกา] และหลังจากนั ้ นก ็ ถูกส ่ งโดยรถบรรทุกไปอีกหลายร ้ อยไมล ์	ENT_REP	R	POOL
ted_en2th_56958	"So now you &apos;re rebuilding Christchurch without knowing what the smartest people in Christchurch want to do with their own money and their own energy ."	และตอนนี ้ พวกคุณก ็ กำลังบูรณะเมืองไครสต ์ เชิร ์ ช [( จากแผ ่ นดินไหว ในปี พ.ศ. 2554 )] โดยที ่ คุณไม ่ ได ้ เรียนรู ้ เลยว ่ าเหล ่ าผู ้ คนที ่ ฉลาด และมีความสามารถในไครสต ์ เชิร ์ ชนั ้ น ต ้ องการที ่ จะลงทุนและลงแรงอย ่ างไรบ ้ าง ในการฟื ้ นฟูเมืองของพวกเขาเลย	CLEAR	A	POOL
ted_en2th_56912	The book was published in 2009 .	หนังสือเล ่ มนี ้ ถูกตีพิมพ ์ เมื ่ อปี 2009 [( พ.ศ. 2552 )]	MEAS_CONV	A	POOL
ted_en2th_5608	But what you see here is the result of , actually , internships that we hosted with Linkoping University in Sweden .	แต ่ สิ ่ งที ่ คุณเห ็ นอยู ่ ตอนนี ้ จริงๆแล ้ ว เกิดขึ ้ นจากการฝึกงาน ที ่ เราเป ็ นเจ ้ าภาพร ่ วมกับ มหาวิทยาลัยลินโชปิง [( Linkoping University )] ใน[ประเทศ]สวีเดน	"TRANS; ENT_HYP"	A	POOL
ted_en2th_5493	For example , in [Sarawak] , Malaysia .	ยกตัวอย ่ างเช ่ น ในซาราวัก ( Sarawak ) มาเลเซีย	TRANS	A	POOL
ted_en2th_54619	"He &apos;s [6 foot 9] ."	เขา[สูง] [205 เซนติเมตร]	"MEAS_DIM; MEAS_CONV"	"A; R"	POOL
ted_en2th_5459	So his daddy is president for life of Equatorial Guinea , a West African nation that has exported billions of dollars of oil since the 1990s and yet has a truly appalling human rights record .	พ ่ อของเขาเป ็ นประธานาธิบดีของ[ประเทศ]อีควิทอเรียลกินี [( Equatorial Guinea )] จนกระทั ่ งเสียชีวิต อีควิทอเรียลกินี คือประเทศแอฟริกันตะวันตก ที ่ ส ่ งออกน ้ ำมันเป ็ นพันๆ ล ้ านดอลลาร ์ ตั ้ งแต ่ ยุค 90 แต ่ ก ็ ยังมีสถิติทางด ้ านสิทธิมนุษยชนที ่ น ่ าสะพรึงกลัว	"ENT_HYP; TRANS"	A	POOL
ted_en2th_54407	"&quot; &quot; Bird &quot; &quot; is only four letters , right ?"	"&quot; &quot; นก &quot; &quot; มีแค ่ สี ่ ตัวอักษร &#91; [ในภาษาอังกฤษ] &#93; ใช ่ ไหมครับ"	DEIX	A	POOL
ted_en2th_5396	"But they lack spark ; they lack the ability to think creatively and think outside — they don &apos;t know how to dream . And so what these Ivy League schools , and Oxford and Cambridge and so on , are starting to send a message to parents and students that they need to put on the brakes a little bit ."	แต ่ พวกเขาขาดไฟ พวกเขาขาดความสามารถในการคิด อย ่ างสร ้ างสรรค ์ และนอกกรอบ พวกเขาไม ่ รู ้ วิธีที ่ จะฝัน เพราะงั ้ น สิงที ่ [มหาวิทยาลัยขั ้ นนำ] ( Ivy League ) เหล ่ านี ้ และออกซ ์ ฟอร ์ ดและแคมบริดจ ์ และอื ่ นๆ ทำก ็ คือ ส ่ งข ้ อความไปยัง ผู ้ ปกครองและเด ็ กๆว ่ า พวกเขาต ้ องชะลอความเร ็ วลงหน ่ อย	ENT_DESC	A	POOL
ted_en2th_5222	Here is a lump of flesh , about three pounds , which you can hold in the palm of your hand .	นี ่ คือก ้ อนเนื ้ อ หนักราวๆ 3 ปอนด ์ [( 1.36 กิโลกรัม )] ซึ ่ งสามารถวางบนฝ ่ ามือคุณได ้ อย ่ างง ่ ายดาย	MEAS_CONV	A	POOL
ted_en2th_52086	It was about 115 degrees .	[อุณหภูมิ]ประมาณ 115 องศา[ฟาเรนไฮต ์] ( [~ 46 องศา][เซลเซียส] )	"MEAS_DIM; MEAS_SPEC; MEAS_CONV; MEAS_SPEC"	"A; A; A; A"	POOL
ted_en2th_50439	( Applause ) ( Music ) ( Applause ) Gustavo Dudamel : Hi everybody in L.A.	( เสียงปรบมือ ) ( เสียงดนตรีบรรเลง ) ( เสียงปรบมือ ) กุสตาโว ดูดะเมล : สวัสดีครับทุกๆท ่ านที ่ อยู ่ ที ่ เอลเอ ( [Los Angeles] : [L.A.] )	"ENT_ACR; TRANS"	"A; A"	POOL
ted_en2th_50144	I was at a crossroads .	ฉันยืนอยู ่ ตรงทางแยก [( แห ่ งการตัดสินใจ )]	CLEAR	A	POOL
ted_en2th_50054	And the chemical plant comprised [757 acres] .	และโรงงานเคมีมี[เนื ้ อที ่] ถึง ราว [1900 ไร ่]	"MEAS_DIM; MEAS_CONV"	"A; R"	POOL
ted_en2th_50004	It weighs about 50 lbs .	มันหนักราวๆ [23 กิโลกรัม]	MEAS_CONV	R	POOL
ted_en2th_49942	"It &apos;s amazing that [413 lbs] were lost just from the extra exercise ."	น ้ ำหนักลดลงรวมกันกว ่ า [187 กิโลกรัม] จากการออกกำลังเพิ ่ มเติมเท ่ านั ้ น	MEAS_CONV	R	POOL
ted_en2th_48890	"There &apos;s a political will struggle that &apos;s going to take place as well , but those are winnable fights , because we &apos;ve done some examples around the world at International Justice Mission that are very encouraging ."	มีการต ่ อสู ้ ทางการเมือง ที ่ กำลังจะเกิดขึ ้ นเช ่ นกัน แต ่ เป ็ นการต ่ อสู ้ ที ่ สามารถชนะได ้ เนื ่ องจากเราได ้ แสดงตัวอย ่ างแล ้ ว จำนวนหนึ ่ งทั ่ วโลก เช ่ นที ่ ภารกิจความยุติธรรมระหว ่ างประเทศ [( IJM )] ซึ ่ งได ้ รับการกระตุ ้ นอยากมาก	ACR	A	POOL
ted_en2th_45861	Thankfully , when these photos appeared in The Guardian in 1998 , they put a lot of focus and attention and , in the end , a lot of money towards the Sudan famine relief efforts .	เป ็ นที ่ น ่ าขอบคุณ เมื ่ อรูปภาพเหล ่ านี ้ ปรากฎขึ ้ นใน หนังสือพิมพ ์ เดอะการ ์ เดียน ( Guardian ) ในปี ค.ศ.1998 ผู ้ คนให ้ ความสนใจอย ่ างสูง และในที ่ สุดคือให ้ เงินจำนวนมาก ในความปฏิบัติงานบรรเทาความอดอยากใน[ประเทศ]ซูดาน	ENT_HYP	A	POOL
ted_en2th_45448	The first group started in the study when they were [sophomores] at Harvard College .	กลุ ่ มแรกเริ ่ มเข ้ าโครงการ ขณะเรียนอยู ่ [ปีสอง]ที ่ วิทยาลัยฮาร ์ วาร ์ ด	SYS_DESC	R	POOL
ted_en2th_42576	"We &apos;re doing this at the Cedars-Sinai Heart Institute in the Women &apos;s Heart Center ."	เรากำลังทำเรื ่ องนี ้ ที ่ สถาบันหัวใจซีด ้ าร ์ -ไซไน [( Cedars-Sinai Heart Institute )] ในศูนย ์ หัวใจของสตรี	TRANS	A	POOL
ted_en2th_40794	You have to haul 1,000 pounds of equipment to the summit of this 20,000-foot volcano in the Andes here .	คุณจะต ้ องลากอุปกรณ ์ น ้ ำหนักรวมกันกว ่ า 1000 ปอนด ์ [( 453 กก . )] ขึ ้ นไปบนยอด ของภูเขาไฟสูง 20,000 ฟุต ที ่ อยู ่ ในเทือกเขาแอนดีส	MEAS_CONV	A	POOL
ted_en2th_37006	"They have to gamble , because they want to appear cutting edge and catch the words that are going to make it , such as LOL , but they don &apos;t want to appear faddish and include the words that aren &apos;t going to make it , and I think a word that they &apos;re watching right now is YOLO , you only live once ."	พวกเขาต ้ องเดิมพัน เพราะว ่ าพวกเขาอยากให ้ มันดูทันสมัยที ่ สุด และเลือกคำที ่ คิดว ่ าจะคงอยู ่ ต ่ อไปเอาไว ้ เช ่ น LOL [( หัวเราะลั ่ น )] แต ่ พวกเขาไม ่ อยากให ้ มัน ดูฉาบฉวยตามยุคสมัย โดยการรวมคำ ที ่ กำลังจะหายไปในไม ่ ช ้ าเข ้ าไป และดิฉันคิดว ่ าคำที ่ พวกเขา กำลังจับตาดูอยู ่ ตอนนี ้ ก ็ คือคำว ่ า YOLO คุณเกิดมาแค ่ ครั ้ งเดียว	ACR	A	POOL
ted_en2th_36052	This is an average size king cobra , about [12 feet] long .	งูจงอางยาวประมาณ [3.6 เมตร]	MEAS_CONV	R	POOL
ted_en2th_34760	"It &apos;s projected that China will become , by whichever measure — PPP , market exchange rates — the largest economy in the world over the course of the decade ahead ."	ประมาณได ้ ว ่ า [ประเทศ]จีน ไม ่ ว ่ าจะวัดด ้ วยอะไรก ็ ตาม เช ่ น ความเท ่ าเทียมของอำนาจซื ้ อ ( PPP ) — อัตราการแลกเปลี ่ ยนเงิน — จีนจะกลายเป ็ นเศรษฐกิจที ่ ใหญ ่ ที ่ สุดในโลก ในช ่ วงหลายทศวรรษข ้ างหน ้ านี ้	ENT_HYP	A	POOL
ted_en2th_34093	One was that he , too , had just graduated from an Ivy League school , and that he worked at a very impressive Wall Street bank .	เรื ่ องแรก เขาจบจากโรงเรียน ไอวี ่ ลีก [( Ivy League )] เหมือนฉัน เขาทำงานที ่ ธนาคารใหญ ่ แห ่ งหนึ ่ งในวอลล ์ สตรีท	TRANS	A	POOL
ted_en2th_31888	And so then the International Committee of Medical Journal Editors came along , and they said , oh , well , we will hold the line .	ดังนั ้ น คณะกรรมการบรรณาธิการวารสารการแพทย ์ ระหว ่ างประเทศ [( ICMJE )] จึงเข ้ ามา และบอกว ่ า เอาล ่ ะ เราจะหยุดการตีพิมพ ์ ไว ้	ENT_ACR	A	POOL
ted_en2th_31023	Person A : [Ivy League] , 4.0 , flawless resume , great recommendations .	ผู ้ สมัคร A : จบจาก[มหาวิทยาลัยชั ้ นนำ] จดหมายสมัครงานดูดีไร ้ ที ่ ติ มีการรับรองมาเป ็ นอย ่ างดี	SYS_DESC	R	POOL
