ID	Source	Target	Type	Style	Dataset
eur_en2de_dir_11897	Of course the PSE Group condemns the cowardly 'twin towers ' bombings of the Gateway of India and of the Zaveri Bazaar in [Mumbai] on 25 August 2003 that killed and injured so many people . Under no circumstances can any terrorist attack that targets civilians , resulting in the loss of innocent lives , be accepted by the international community . These terrorist bombs were clearly designed to cause maximum civilian causalities , to destabilise Indian society and weaken the Indian economy . Yet members of both the Hindu and Muslim communities in India died in the attack and worked together in the rescue efforts . We have seen a degree of restraint that we have to welcome .	Selbstverständlich verurteilt die PSE-Fraktion die feigen Bombenanschläge auf die Zwillingstürme des „ Gateway of India “ und auf den Zaveri-Basar am 25 . August 2003 in [Bombay] , durch die so viele Menschen getötet oder verletzt wurden . Unter keinen Umständen darf ein Terrorangriff , der auf Zivilisten abzielt und zum Verlust unschuldiger Leben führt , von der internationalen Gemeinschaft hingenommen werden . Mit diesen Terrorbomben sollten ganz eindeutig eine möglichst große Zahl ziviler Opfer verursacht , die indische Gesellschaft destabilisiert und die indische Wirtschaft geschwächt werden . Doch bei dem Anschlag in Indien starben Angehörige sowohl der Hindu- als auch der Moslemgemeinschaften , und bei den Rettungsbemühungen arbeiteten sie zusammen . Wir haben ein Maß an Beherrschung gesehen , das wir begrüßen müssen .	ENT_REP	R	EXTR
eur_en2de_dir_12205	Mr President , I wish to raise an issue which has been brought to my attention because of my work with refugees . It concerns an [individual] of Iranian origin living in the [UK] who , on a visit to Syria , was abducted by the Syrian authorities and handed over to the Iranians . His name is Jamil Bassam and he has been living in the [UK] for 25 years . He visited Syria with all the appropriate documents and , along with a colleague , Ibrahim Khodabandeh , was abducted by the Syrian authorities and handed over to Iranian officials .	Herr Präsident , ich möchte einen Fall zur Sprache bringen , von dem ich auf Grund meiner Arbeit mit Flüchtlingen Kenntnis erhalten habe . Er betrifft einen in [Großbritannien] lebenden [Mann] iranischer Herkunft , der bei einem Aufenthalt in Syrien von den syrischen Behörden entführt und den Iranern übergeben wurde . Er heißt Jamil Bassam und lebt seit 25 Jahren in [Großbritannien] . Er ist mit allen notwendigen Papieren nach Syrien eingereist und wurde zusammen mit einem Kollegen , Ibrahim Khodabandeh , von den syrischen Behörden entführt und den iranischen Behörden übergeben .	"ENT_REP; HYPO_SPEC"	R	EXTR
eur_en2de_dir_14734	Madam President , Mr President-in-Office , Commissioner , I should like to take advantage of this opportunity on behalf of the [ELDR] Group to make three suggestions to the incoming presidency .	Frau Präsidentin , Herr Ratspräsident , Herr Kommissar , ich möchte die Gelegenheit nutzen und dem neuen Ratsvorsitz im Namen der Fraktion der [Liberalen und Demokratischen Partei Europas] drei Vorschläge vorlegen .	ENT_ACR	R	EXTR
eur_en2de_dir_22171	Have we an acceptable substitute for lead solder , for example ? While I endorse both directives , I have tabled an amendment to Article 15 ( 4 ) of the [WEEE] directive inserting a new subparagraph based on a similar clause in Article 52 of the relatively recent EC Directive 99/31 on the landfill of waste . I consider this to be as good a basis as any for taking account of the genuine and practical difficulties of certain Member States in meeting the ambitious collection and recovery targets proposed in Articles 44 and 62 respectively of the [WEEE] directive .	Verfügen wir beispielsweise über eine akzeptable Alternative für bleihaltiges Lötmittel ? Obwohl ich beide Richtlinien billige , habe ich einen Änderungsantrag zu Artikel 15 Absatz 4 der Richtlinie über [Elektro- und Elektronikaltgeräte] eingebracht , der diesen Absatz durch einen neuen Unterabsatz erweitern würde . Als Grundlage diente eine ähnliche Klausel in Artikel 52 der relativ neuen Richtlinie 1999/31/EG über Abfalldeponien . Damit würde man meiner Ansicht nach den echten und praktischen Schwierigkeiten bestimmter Mitgliedstaaten hinsichtlich der Erfüllung der ehrgeizigen Erfassungsziele , die in Artikel 44 und 62 der Richtlinie über [Elektro- und Elektronikaltgeräte] vorgegeben werden , in gleichwertiger Weise Rechnung tragen .	ENT_ACR	R	EXTR
eur_en2de_dir_1590	The next step must be an agreement on better cooperation with the United States . Articles 24 and 28 of the [TEU] allow us to build a cooperation agreement on police and judicial cooperation in criminal matters with our friends in North America . We note that there is a famous exchange of letters between [Mr] Bush and Mr Verhofstadt – some 40 US proposals on what we could be doing to improve our capacity to fight against terrorism . Most of [these] can be and I believe are being complied with . Some of them cause a few doubts since the US appears to be asking for things which it does not require in its own laws , such as retention of traffic data . Yet others highlight a difference of legal culture between our democracies .	Der nächste Schritt muss ein Abkommen über die verstärkte Zusammenarbeit mit den USA sein . Artikel 24 und 28 des [Vertrags über die Europäische Union] ermöglichen uns den Abschluss eines Kooperationsabkommens über die polizeiliche und justizielle Zusammenarbeit in Strafsachen mit unseren Freunden in Nordamerika . Uns ist bekannt , dass es einen Schriftwechsel zwischen [Präsident] Bush und Herrn Verhofstadt gibt , der etwa 40 Vorschläge beinhaltet , wie wir den Terrorismus noch wirksamer bekämpfen können . Die meisten dieser [Vorschläge] können umgesetzt werden , und soviel ich weiß , geschieht dies auch bereits . Gegen einige Vorschläge bestehen Vorbehalte , weil die USA Dinge fordern , die sie in ihrer eigenen Gesetzgebung nicht verlangen , wie zum Beispiel das Speichern von Verkehrsdaten . Andere Vorschläge machen die unterschiedliche Rechtskultur in unseren Demokratien deutlich .	"ENT_ACR; HYPO_SPEC; CLEAR"	R	EXTR
eur_en2de_dir_6716	On behalf of the [EPLP] I would like to indicate our support for the [general principle of 'the polluter restores '] . This is a fundamental shift in the direction of environmental policy in the EU . No longer should the public bear the burden of clean-up costs when often the polluter has walked away .	Im Namen der [Labour-Partei im Europäischen Parlament] möchte ich zum Ausdruck bringen , dass wir das [Verursacherprinzip] unterstützen . Dies ist eine grundlegende Richtungsänderung in der Umweltpolitik der EU . Es darf nicht länger hingenommen werden , dass der Verursacher oft unbehelligt davonkommt und die Öffentlichkeit die Kosten für die Beseitigung von Schäden tragen muss .	"ENT_ACR; OTHER"	R	EXTR
eur_en2de_dir_6717	The [EPLP] does not , however , support the inclusion of GMOs in this directive as , firstly , we believe it is the wrong directive and , secondly , there is existing legislation on this topic and this could give rise to confusion among potential [operators] as to which legislation is applicable .	Die [Labour-Partei im Europäischen Parlament] lehnt jedoch die Einbeziehung von GVO in diese Richtlinie ab , da wir zum einen die Auffassung vertreten , dass diese Richtlinie dazu nicht geeignet ist , und zum anderen der Meinung sind , dass dieser Bereich bereits durch andere Rechtsvorschriften geregelt ist und so bei interessierten [Unternehmen] Unklarheiten darüber auftreten könnten , welche Gesetzgebung maßgeblich ist .	"ENT_ACR; HYPO_SPEC"	R	EXTR
eur_en2de_dir_22901	Although some sceptics still doubt the phenomenon of global warming , nobody can doubt the cooling of relations between the EU and the US over its refusal to recommend ratification of the Kyoto Protocol . The intergovernmental panel on climate change has no doubt that there is global warming taking place and that greenhouse gases , in particular CO2 emissions , are largely responsible . Even the [US] National Academy of Sciences advising President Bush largely concurs with this finding . The EU is now determined to go it alone , but the biggest culprit , the US , with 4 % of the world ’ s population and 25 % of global emissions , still will not co-operate .	Auch wenn einige Skeptiker das Phänomen der globalen Erwärmung noch immer in Zweifel ziehen , kann niemand mehr die Abkühlung der Beziehungen zwischen der EU und den USA leugnen , die sich nach der Weigerung der amerikanischen Regierung , die Ratifizierung des Kyoto-Protokolls zu empfehlen , vollzogen hat . Im zwischenstaatlichen [Sachverständigen]ausschuss für Klimaänderungen besteht kein Zweifel daran , dass sich eine globale Erwärmung vollzieht und dass die Treibhausgase , insbesondere CO2 , daran einen großen Anteil haben . Selbst in der [amerikanischen] National Academy of Sciences , die Präsident Bush berät , teilt man diese Auffassung weitgehend . Die EU ist nun entschlossen , den Weg allein zu gehen , aber der größte Übeltäter , die Vereinigten Staaten , die mit 4 % der Weltbevölkerung 25 % der weltweiten Emissionen verursachen , zeigt noch immer keine Kooperationsbereitschaft .	"ENT_REP; HYPO_SPEC"	R	EXTR
eur_en2de_dir_10724	We in the [ELDR] Group believe that the Union 's job at this stage is to develop this new paradigm so that there is a sense of an enabling Europe : enabling our citizens to achieve their full potential . Through greater coherence in terms of bench-marking , sharing best practice and improving strategic cooperation and coordination , the EU can be an important factor in releasing a new economic dynamic . Too many of our European markets are still too fragmented . Not enough European small and medium-sized enterprises grow into world-beaters . There are too few entrepreneurs in Europe . There is too little enterprise in Europe . You have remarked yourself , [Prime Minister] , that there is too little risk capital available on European capital markets . We undertake too little research and development , individually as states and collectively as Europe . Where we do , too little of it is converted into market product and services .	Aus der Sicht der Fraktion der [Liberalen] ist es in diesem Stadium Aufgabe der Union , dieses neue Paradigma zu entwickeln , so daß ein handlungsfähiges Europa entsteht , das unsere Bürger in die Lage versetzt , ihr Potential voll auszuschöpfen . Durch mehr Kohärenz bei der Bewertung des erreichten Leistungsstandes , bei der gemeinsamen Nutzung bewährter Verfahren und bei der Verbesserung der strategischen Kooperation und Koordinierung kann die EU entscheidend zu einer neuen Wirtschaftsdynamik beitragen . Viele unserer europäischen Märkte sind noch immer zu stark fragmentiert . Zu wenige unserer kleinen und mittleren europäischen Unternehmen wachsen zu weltweiten Akteuren heran . In Europa mangelt es an Unternehmern . In Europa mangelt es an Unternehmergeist ! Sie selbst , Herr [Präsident] , haben darauf hingewiesen , daß das Angebot an Risikokapital auf den europäischen Kapitalmärkten zu gering ist . Unsere Forschungs- und Entwicklungsaktivitäten reichen nicht aus , und zwar weder einzelstaatlich betrachtet noch insgesamt in Europa . Und für die Ergebnisse , die wir erzielen , ist charakteristisch , daß die Umsetzung in vermarktungsfähige Waren und Dienstleistungen in zu geringem Maße erfolgt .	"ENT_ACR; SYS_CONV"	R	EXTR
eur_en2de_dir_2311	Mr President , on Mr Jové Peres , the EPLP voted differently from the proposed PS line in order to be consistent with the approach taken by the [UK] Government on fisheries and to reflect our support for the following : to look at fisheries management on the basis that absence of scientific evidence does not mean postponing conservation support for a strong role for regional management councils with decision-making power and access support for extension up to 24 miles , support for 12 miles and support for 50 miles for remote areas , for effective measures to reduce fishing capacity and for a continuation of relative stability .	"Herr Präsident , die EPLP ist bei der Abstimmung zum Bericht Jové Peres von der vorgeschlagenen PS-Linie abgewichen , weil wir uns damit im Einklang mit der Fischereipolitik der [britischen] Regierung befinden und unsere Unterstützung für folgenden Standpunkt zum Ausdruck bringen wollen : Beim Fischereimanagement darf das Fehlen wissenschaftlicher Erkenntnisse kein Grund dafür sein , der Erhaltung dienende Maßnahmen aufzuschieben . Weiterhin setzen wir uns dafür ein , dass regionale Verwaltungsgremien mit maßgeblichen Entscheidungs- und Zugangsbefugnissen ausgestattet werden ; wir unterstützen die Ausdehnung auf 24 Meilen ; wir unterstützen die 12-[See]meilen-[Regelung] sowie die 50-[See]meilen-[Regelung] für Gebiete in äußerster Randlage ; wir setzen uns ein für wirksame Maßnahmen zur Reduzierung der Fangkapazität sowie zur Fortsetzung [des Prinzips] der relativen Stabilität ."	"ENT_SPEC; ENT_REP; HYPER"	"A; R"	EXTR
eur_en2de_dir_224	This proposal on road transport thus seeks to close one of the last remaining gaps , but even so it will not cover all drivers . As it stands , it will only apply to workers covered by Regulation No 3820/85 and will therefore leave out a number of categories of workers , including workers driving vehicles of less than 3.5 tonnes , [regular urban transport drivers] , taxi drivers and drivers of vehicles carrying no more than nine passengers .	Mit diesem Vorschlag für den Straßenverkehr soll daher eine der letzten noch verbliebenen Lücken geschlossen werden , auch wenn durch diesen Vorschlag nicht das gesamte Fahrpersonal erfasst wird . In seiner derzeitigen Form betrifft er lediglich die Beschäftigten , die in der Verordnung [( EWG )] Nr . 3820/85 erfasst sind . Damit sind verschiedene Kategorien von Beschäftigten ausgeschlossen , wie zum Beispiel Kraftfahrer von Fahrzeugen unter 3,5 Tonnen , [Kraftfahrer im regelmäßigen Liniennahverkehr] , Taxifahrer und Fahrer von Fahrzeugen mit weniger als neun Fahrgästen .	"ENT_SPEC; SYS_CONV"	"A; R"	EXTR
eur_en2de_dir_12394	"What conclusions should we draw from this ? It is fairly obvious : the error rate did not improve ; EUR 4.5 billion lost , unaccounted for , mismanaged ; we do not give discharge . I hear that the [Socialists] and other Groups are actually thinking of granting discharge and I can not think why . How on earth are we going to explain that back home ? Please do not be scared that by not granting discharge you will cause this Commission to fall . You simply will not . There is [nothing] in the Treaties that says that must happen . 1999 is not the year for which this Commission is responsible ."	"Welche Schlussfolgerungen sollten wir daraus ziehen ? Das liegt auf der Hand : die Fehlerquote hat sich nicht verbessert ; 4,5 Mrd . EUR sind verschwunden oder wurden verschwendet ; also erteilen wir keine Entlastung . Wie ich höre , ziehen die [Fraktion der] [Sozialdemokratischen Partei Europas] und andere Fraktionen tatsächlich eine Entlastung in Betracht , ich kann mir wirklich nicht vorstellen wieso . Wie in aller Welt sollen wir das [unseren Bürgern] zu Hause erklären ? Haben Sie keine Angst , dass Sie diese Kommission zu Fall bringen , wenn Sie keine Entlastung erteilen . Das wird nicht passieren . Es gibt in den Verträgen [keine Bestimmung] , in der das vorgesehen ist . Diese Kommission ist für das Jahr 1999 nicht verantwortlich ."	"ENT_HYP; ENT_ACR; CLEAR"	"A; R"	EXTR
eur_en2de_dir_15322	Inevitably , the major area of disagreement is the common agricultural policy . While the [Liberal] Group does not regards CAP reform as a precondition for enlargement , it is clear that significant reform of our farm policies is essential to the success of enlargement and also for other reasons .	Der Bereich , in dem die meisten [Meinungs]verschiedenheiten bestehen , ist zwangsläufig die Gemeinsame Agrarpolitik . Die Fraktion [der Liberalen und Demokratischen Partei Europas] betrachtet die Reform der GAP zwar nicht als Voraussetzung für die Erweiterung , doch ist klar , dass eine grundlegende Reform unserer Agrarpolitik für den Erfolg der Erweiterung und auch aus anderen Gründen unverzichtbar ist .	"ENT_ACR; HYPO_SPEC"	"A; R"	EXTR
eur_en2de_dir_2326	Mr President , I am speaking on behalf of an alliance of opportunists and hypocrites . On behalf of the European Parliamentary Labour Party , I wish to say that we are strong supporters of a Member Statute being introduced before the 2004 European Parliamentary elections . Because of that , the British Labour delegation voted for the ELDR/[Green]/GUE/NGL resolution . [It] bests reflects the entire delegation 's desire for transparency and the renumeration of [MEPs] ' salaries and expenses , as did the separate motions by those groups for which we also voted .	Herr Präsident , ich spreche im Namen einer Allianz der Opportunisten und Heuchler . Im Namen der European Parliamentary Labour Party möchte ich feststellen , dass wir ein [Inkrafttreten] des Abgeordnetenstatuts vor den Wahlen zum Europäischen Parlament [im Jahre] 2004 sehr begrüßen würden . Aus diesem Grunde stimmte die Delegation der britischen Labour-[Abgeordneten] für den Entschließungsantrag der [Fraktionen der] ELDR , [Verts/ALE] und GUE/NGL . Der [Entschließungsantrag] entspricht dem Wunsch der gesamten Delegation nach Transparenz und Neufestlegung der Gehälter und Auslagen der [Abgeordneten des Europäischen Parlaments] . Gleiches gilt für die Einzelanträge der genannten Fraktionen , die wir ebenfalls befürworten .	"HYPO_SPEC; ENT_HYP; ENT_REP; CLEAR; ACR"	"A; R"	EXTR
eur_en2de_dir_2327	The [PPE-DE]/PSE resolution supports the existing text from the Legal Affairs Committee and that involves contentious primary legislation which is not acceptable to Council and therefore almost certain to fail . The text does not make clear the requirement for there to be complete and transparent reform of all [Members] ' expenses . This is not a position , in all friendship to our colleagues in the PSE , which we are able to accept .	Der Entschließungsantrag der [Fraktionen der] [PPE] und PSE unterstützt den alten Text des Rechtsausschusses , der strittiges Primärrecht enthält . Aus Sicht des Rates ist dies unannehmbar , und damit ist der Text praktisch zum Scheitern verurteilt . Im Text wird nicht unmissverständlich die umfassende und transparente Reformierung sämtlicher Aufwendungen der [Abgeordneten] gefordert . Bei aller Freundschaft mit unseren Kollegen in der PSE-[Fraktion] ist dies kein Standpunkt , den wir akzeptieren können .	"ENT_HYP; ENT_REP; HYPO_SPEC; ENT_HYP"	"A; R"	EXTR
eur_en2de_dir_210	The text , for clarification , reads : `` … in pursuit of a public service broadcasting remit '' . I emphasise the last word because that is intended to include both [public service broadcasting] and [private sector broadcasters] who work under a [public service remit] . I believe that is not clear in every language . I ask you to ensure that the final translation in other languages – assuming that my amendment is accepted – covers that point .	Zur Klarstellung hier der [Original]text : „ … in pursuit of a public service broadcasting remit “ [( … im Rahmen eines öffentlichen Sendeauftrags )] . Die Betonung liegt auf den letzten Worten [dieses Satzes] , denn damit sollen sowohl [öffentlich-rechtliche] als auch [private Programmanbieter] einbezogen werden , die im Rahmen eines [öffentlichen Sendeauftrags] arbeiten . Ich glaube , das kommt nicht in jeder Sprache klar zum Ausdruck . Bitte stellen Sie sicher , dass dies bei der endgültigen Übersetzung in die anderen Sprachen berücksichtigt wird , falls mein Änderungsantrag gebilligt wird .	"HYPO_SPEC; TRANS; CLEAR; SYS_CONV"	A	EXTR
eur_en2de_dir_1190	Finally , the OIE International Animal Health Code . The committee has retained the requirement to take into account the OIE Code when deciding on the health status of third countries in the scheme . This has been a subject of some debate . I am aware that the Council felt that the OIE Code would exclude large parts of the EU from free movement of animals , especially after enlargement . I also know that countries such as the United Kingdom are moving away from rabies-free status because it would exclude , for example , Canada and the USA , but the committee has decided to adopt a cautious approach .	Zum Schluss ein Wort zum Internationalen Tiergesundheitskodex [des Internationalen Tierseuchenamtes] ( OIE ) . Der Ausschuss bleibt bei seiner Forderung , Entscheidungen über den Gesundheitsstatus von Drittländern unter Berücksichtigung des OIE-Kodexes vorzunehmen . Diese Forderung ist ziemlich umstritten . Mir ist klar , dass der Rat befürchtet , dass weite Teile der EU aufgrund des OIE-Kodexes vor allem nach der Erweiterung von der Freizügigkeit für Tiere ausgeschlossen sein würden . Ich weiß auch , dass Länder wie das Vereinigte Königreich ihren Status als tollwutfreies Land gegebenenfalls aufgeben , weil eine solche Regelung beispielsweise die USA und Kanada ausschließen würde . Doch der Ausschuss hat beschlossen , einen vorsichtigen Ansatz zu wählen .	"ENT_SPEC; ENT_ACR"	A	EXTR
