ID	Source	Target	Type	Style	Dataset
ted_en2he_182086	"There &apos;s a 10 percent differential between getting [BA] &apos;s and all [graduate] programs , with guys falling behind girls ."	יש הפרש של 10 אחוז בין ]תואר ראשון[ וכל תוכניות ]תואר שני[ , עם בנים שמפגרים אחרי הבנות .	"SYS_CONV; SYS_CONV"	"R; R"	POOL
ted_en2he_95677	Then we went to CRP test .	אחרי זה עברנו לבדיקת CRP ]( חלבון בדם )[ .	ACR	A	POOL
ted_en2he_133344	"The visibility &apos;s [600 ft .] ; we &apos;re on our safety lines ; the ice is moving all over the place ."	"הראות היא לשש מאות רגל ]( כמאה שמונים מטר )[ ; אנחנו מחוברים לרצועות הבטחון שלנו ; הקרח זז מכל עבר ."	MEAS_CONV	A	POOL
ted_en2he_74288	"The pilot made this great observation : &quot; &quot; That &apos;s hot . &quot; &quot; ( Laughter ) And then we realized our probe was made out of the same stuff — it could have melted . But it turns out the exiting temperature was [650 degrees F] , hot enough to melt lead ."	"הנהג ( של הצוללת ) ביצע תצפית מדהימה : &quot; &quot; זה חם . &quot; &quot; ( צחוק ) ואז הבנו שהגלאי שלנו עשוי מאותו חומר — הוא עלול היה להינתך . אבל התברר שטמפרטורת היציאה ]( של המים )[ היא 340] מעלות צלזיוס[ , חם מספיק כדי להתיך עופרת ."	"HYPO_SPEC; MEAS_CONV"	"A; R"	POOL
ted_en2he_95382	The next is a collective of artists called the Silver Dobermans , and their motto is to spread pragmatism one person at a time .	המיצג הבא הוא של קבוצת אמנים שנקראת הדוברמנים הכסופים . והסיסמה שלהם היא להפיץ פרגמטיזם ]( גישה מעשית )[ לאדם אחד בכל פעם .	ADD_INF	A	POOL
ted_en2he_112362	The middle class is spending more on schooling too , but in the global educational arms race that starts at nursery school and ends at Harvard , Stanford or [MIT] , the 99 percent is increasingly outgunned by the One Percent .	"גם המעמד הבינוני מוציא יותר על השכלה , אבל במירוץ החימוש של ההשכלה הגלובלית שמתחיל בפעוטון ומסתיים בהרווארד , בסטנפורד או ב]טכניון של מסצ &apos; וסטס[ , 99 האחוזים מוכנעים יותר ויותר בידי האחוזון הבודד ."	ENT_DESC	R	POOL
ted_en2he_95688	"The last one I &apos;ll show you is a PSA test ."	הבדיקה האחרונה שאראה לכם היא בדיקת PSA ]( אנטיגנים בבלוטת הערמונית )[ .	ACR	A	POOL
ted_en2he_191326	The first experiment — I walked around MIT and I distributed six-packs of [Cokes] in the refrigerators — these were common refrigerators for the undergrads .	הניסוי הראשון — הסתובבתי בMIT ופיזרתי שישיות של ]קולה[ במקררים — אלה היו מקררים משותפים לתלמידי התואר הראשון .	ENT_ACR	R	POOL
ted_en2he_181735	"That &apos;s the only explanation . Because why would you have to tell people that something was actually hot ?"	זה ההסבר היחידי . כיוון שלמה תדרש להגיד לאנשים שמשהו הוא חם ? ]( באנגלית גם : מושך / ת )[	LING_EXPL	A	POOL
ted_en2he_9478	"That &apos;s also true of being bidialectal ."	אותו הדבר נכון לגבי דו- דיאלקטיות ]( ניבים )[ .	LING_EXPL	A	POOL
ted_en2he_200878	"That &apos;s a different place to be . It &apos;s [11,400 feet] and it &apos;s exquisite ."	זהו מקום מיוחד . הגובה הוא 3,470] מטר[ וזה מעולה .	MEAS_CONV	R	POOL
ted_en2he_181306	"Take a look , if you haven &apos;t , at DonorsChoose ."	"אם טרם עשיתם זאת , הציצו באתר &quot; &quot; דונורס-צ &apos; וז &quot; &quot; ]( תורמים בוחרים )[ ."	TRANS	A	POOL
ted_en2he_90124	"So what we &apos;re really seeing here is a phenomenon called phonaesthesia , which is a kind of synesthesia that all of you have ."	אז הדבר שאנחנו רואים כאן הוא תופעה שנקראת פונאסטזיה ]( ענף בבלשנות )[ , שהוא סוג של סינסטזיה ]( ערבוב חושי )[ שקיימת אצל כולכם .	"ADD_INF; ADD_INF"	"A; A"	POOL
ted_en2he_9142	"So the thing that I &apos;m proposing we do here is that we reach behind us and we grab the dust , that we reach into our bodies and we grab the genotype , and we reach into the medical system and we grab our records , and we use it to build something together , which is a commons ."	כך שהדבר הזה שאני מציע שאנחנו עושים כאן היא , שאנו מגיעים מאחורינו ונוכל לתפוס את האבק , כשאנו נכנסים לתוך גופנו , ותופסים את המבנה הגנטי , ונכנסים לתוך המערכת הרפואית ותופסים את הרשומות שלנו , ונשתמש בהם כדי לבנות משהו ביחד , קומונס ]( נחלת הכלל )[ .	ADD_INF	A	POOL
ted_en2he_88217	"So I wrote on my blog , &quot; &quot; OMG OMG . &quot; &quot; I actually wrote , &quot; &quot; OMG , &quot; &quot; hopefully for the last time in public ever ."	"אז כתבתי בבלוג שלי &quot; &quot; OMG OMG &quot; &quot; ]( אלוהים אדירים ! )[ ממש כתבתי &quot; &quot; OMG &quot; &quot; , בתקווה שזו הפעם האחרונה שאעשה זאת בציבור ."	ACR	A	POOL
ted_en2he_182899	So Einstein found that the medium that transmits gravity is space itself .	אז איינשטיין מצא שהאמצעי ]( גם : החומר )[ שמשדר כְּבִידָה הוא החלל בעצמו .	LING_EXPL	A	POOL
ted_en2he_179146	"Silicon Valley did . And that &apos;s why they say that Silicon Valley has been powered by ICs ."	עמק הסיליקון עשה . ולכן הם אומרים שעמק הסיליקון שואב את כוחו מ-ICs ]( מעגלים משולבים )[ .	ACR	A	POOL
ted_en2he_37516	Shortly after this , 9 / 11 happened , and I was very depressed .	זמן קצר לאחר מכן , התרחש אירוע ה-9 / 11 ]( אסון התאומים )[ , שגרם לי לדכדוך .	ENT_DESC	A	POOL
ted_en2he_27974	Refugee camp in Darfur .	מחנה פליטים בדרפור ]( אפריקה )[ .	ENT_SPEC	A	POOL
ted_en2he_96520	Pat Mitchell : Your first time back on the TEDWomen stage .	"פאט מיטצ &apos; ל : זו הפעם הראשונה בה את חוזרת לבמת TED ]( מאז ההרצאה ב- 2010 )["	ADD_INF	A	POOL
ted_en2he_97811	Paragliding is taking off from mountains with a paraglider , with the possibility to fly cross-country , distance , just with the use of thermals to soar .	במצנחי רחיפה ממריאים מהרים עם מצנח רחיפה , עם האפשרות לטוס למרחק לדאות רק באמצעות תרמיקות ]( זרמי אוויר חם )[	ADD_INF	A	POOL
ted_en2he_181219	One of these weighs [50 pounds] , [30 pounds] and [10 pounds] .	הן שוקלות 23] קילו[ , 14] קילו[ ו4.5] קילו[ .	"MEAS_CONV; MEAS_CONV; MEAS_CONV"	"R; R; R"	POOL
ted_en2he_145498	"Okay . There &apos;s [15 feet] ."	אז הנה 5] מטרים[ .	MEAS_CONV	R	POOL
ted_en2he_180938	Of course , in this day and age , the trick is not to let each tree be obscured by that Bush in Washington that can get — can get in the way .	"בימינו , כמובן , החוכמה היא למנוע מכך שכל עץ ועץ יוסתר ע &quot; &quot; י השיח ]( בוש )[ שיושב בוושינגטון ועלול - עלול להפריע ."	LING_EXPL	A	POOL
ted_en2he_97945	"Objectivity basically is constructed in that same S &amp; M way ."	אובייקטיביות בעיקרון מורכבת באותה הדרך של האס-אם ]( סאדו-מזוכיזם )[ .	ACR	A	POOL
ted_en2he_96573	"Now we have , all over the world , women are called &quot; &quot; bossy . &quot; &quot; There is a word for &quot; &quot; bossy , &quot; &quot; for little girls , in every language there &apos;s one ."	ובכל העולם אנחנו רואים שנשים מתוארות כ- Bossy ]( שתלטניות )[ באנגלית הן נקראות שתלטניות , ובכל שפה יש כינוי דומה לנשים וילדות .	TRANS	A	POOL
ted_en2he_87918	Now sometimes the tunas are really large , such as this fish off Nantucket .	לפעמים הטונות באמת גדולות , כמו הדג הזה שמעל ננטקט ]( אי באוקיינוס האטלנטי )[ .	ENT_DESC	A	POOL
ted_en2he_160613	Now , we ’ re about to publish the first study looking at the effects of this program on prostate cancer , and , in collaboration with Sloane-Kettering and with UCSF .	"אנו עומדים לפרסם את המחקר הראשון שבוחן את השפעת התכנית הזו על סרטן הערמונית , ובשיתוף עם מרכז הסרטן הנ &quot; &quot; י &quot; &quot; סלואן-קטרינג &quot; &quot; ו]אונ &apos; סן-פרנסיסקו["	ENT_DESC	R	POOL
ted_en2he_92696	Now , the dominant cancer theory would say that there is a single oncogene in a single cancer cell , and it would make you a cancer victim .	תיאוריית הסרטן הרווחת קובעת שיש אונקוגן ]( גן סרטני )[ יחיד בתא סרטני יחיד והוא שיהפוך אתכם קורבן לסרטן .	ADD_INF	A	POOL
ted_en2he_45981	Now , I bought this device from Clifford Stoll for about [900 bucks] .	עכשיו , קניתי את המכשיר הזה מקליפורד סטול עבור 900] דולר[ .	MEAS_CONV	R	POOL
ted_en2he_179147	Not integrated circuits : Indians and Chinese .	לא , לא מעגלים משולבים , אלא הודים וסינים ]( Indians and Chinese )[ .	TRANS	A	POOL
ted_en2he_95624	"Nobody &apos;s had the brilliant idea of calling their drug Havidol quite yet ."	"לאף אחד לא היה עדיין את הרעיון המבריק לקרוא לתרופה שלהם Havidol ]( &quot; &quot; יש בו הכל &quot; &quot; )[ ."	LING_EXPL	A	POOL
ted_en2he_29734	"Let &apos;s consider the big three : HIV , malaria , tuberculosis ."	בואו נחשוב על שלושת המחלות המדבקות הגדולות : HIV ]( איידס )[ , מלריה ושחפת .	ADD_INF	A	POOL
ted_en2he_93374	Its modest nervous system consists of just 300 neurons .	מערכת העצבים הצנועה שלה מורכבת מ300 נוירונים ]( תאי עצב )[ בלבד	ADD_INF	A	POOL
ted_en2he_136425	It can be real time or it can be the time within the game , as is in Animal Crossing , where seasons follow each other at their own pace .	"זה יכול להיות זמן אמת או שהוא יכול להיות הזמן שבתוך המשחק , כמו ב &quot; &quot; אנימל קרוסינג &quot; &quot; ]( בעלי חיים חוצים )[ , שבו עונות עוקבות אחת אחרי השנייה בקצב שלהם ."	TRANS	A	POOL
ted_en2he_109348	"It &apos;s more than a hundred miles across a difficult passage of ocean ."	זה יותר ממאה מייל ]( 160 קילומטר )[ של מעבר אוקינוס קשה .	MEAS_CONV	A	POOL
ted_en2he_87068	"It &apos;s more like a mosh pit ."	זה יותר כמו mosh pit ]( ריקוד אגרסיבי בהופעות )[ .	ADD_INF	A	POOL
ted_en2he_90126	"It &apos;s about mappings between different perceptual domains , like hardness , sharpness , brightness and darkness , and the phonemes that we &apos;re able to speak with ."	מדובר במיפויים בין מרחבים שונים של תפיסה . כמו קַשְׁיוּת , חדות , בהירות וחשכה , והפונמות ]( היחידה הקטנה ביותר בהגיה )[ איתן אנחנו יכולים לדבר .	ADD_INF	A	POOL
ted_en2he_179649	Instead of the National School Lunch Program being under the [USDA] , I think it should be under CDC .	במקום שהתוכנית תהיה תחת ]משרד החקלאות[ , עליה להיות לדעתי מתחת לסי.די.סי.	ENT_DESC	R	POOL
ted_en2he_2062	"In the midst of the daunting challenges we face as a global community , there &apos;s something about this third way raga that is making my heart sing ."	לנוכח האתגרים המרתיעים שמולם אנו ניצבים כקהילה גלובאלית , יש משהו בדרך השלישית של הראגה ( ]מסנסקריט[ : ]צבעוניות[ . ]גם סוג של מלודיה הודית[ ) , שגורם לליבי לשיר .	"LING_EXPL; TRANS; ADD_INF"	"A; A; A"	POOL
ted_en2he_90389	"In addition , he &apos;s spun off a company from the University called ChemSensing , where they &apos;re working on medical equipment ."	בנוסף , הוא הוציא חברה מהאוניברסיטה שנקראת קמסנסינג ]( מרגיש כימיה )[ , שם הם עובדים על ציוד רפואי	TRANS	A	POOL
ted_en2he_127897	Importantly , it was the first time ever that the [FDA] included in their approval of an oncology treatment a quality of life claim .	חשוב לציין שזו בכלל הפעם הראשונה שבה מינהל ]המזון והתרופות הכליל[ באישור שהוא נותן לטיפול אונקולוגי הצהרה המתייחסת לאיכות חיים .	ENT_DESC	R	POOL
ted_en2he_197793	"If human , he &apos;d have a [nine-foot] tongue ."	אילו הוא היה אדם , היתה לו לשון ]באורך[ ]שלושה מטרים[ .	"MEAS_DIM; MEAS_CONV"	"A; R"	POOL
ted_en2he_176835	I was [95 lbs .]	שקלתי 43] קילוגרם[	MEAS_CONV	R	POOL
ted_en2he_93908	"I just came back from speaking in Barcelona at the YPO global conference , and everyone that I met over there who &apos;s an entrepreneur struggled with school ."	אני בדיוק חוזר מנאום בברצלונה בכנס עולמי של ]ארגון הנשיאים הצעירים[ ( YPO ) וכל מי שפגשתי שם היה יזם שהתקשה בבית הספר	ENT_ACR	A	POOL
ted_en2he_6320	"I don &apos;t care if you call me a dyke . I really don &apos;t ."	"לא איכפת לי שמכנים אותי &quot; &quot; דייקית &quot; &quot; ]( כינוי ללסבית )[ , באמת שלא ."	ADD_INF	A	POOL
ted_en2he_25459	"I &apos;m in thongs and sarongs . It was many years ago ."	אני לבושה ברצועות ובסארונג ]( בגד מלזי מסורתי )[ . זה היה לפני המון שנים .	ADD_INF	A	POOL
ted_en2he_90194	"I &apos;m at Carnegie Mellon ; we &apos;ve got a great Robotics Institute there ."	"אני ב &quot; &quot; קרנגי מלון &quot; &quot; ]( אוניברסיטה )[ . יש לנו מכון רובוטי מעולה שם ."	ENT_HYP	A	POOL
ted_en2he_136109	How about these hormones or resveratrol ?	ומה לגבי הורמונים ורסבראטרול ]( חומר מרפא צמחי )[ ?	ADD_INF	A	POOL
ted_en2he_98362	"Here &apos;s just one example , San Francisco Airport , with [16 inches] or more of flooding ."	הנה רק דוגמא אחת , נמל התעופה של סן פרנסיסקו , עם 40] סנטימטרים[ או יותר של מי שטפון .	MEAS_CONV	R	POOL
ted_en2he_94326	"He told me that he was abused above ground and was once in Riker &apos;s Island , and at last he found peace and quiet in that space ."	הוא אמר לי שהוא נוצל על פני השטח , והיה פעם באי ריקרס ]( בית כלא בעיר ניו יורק )[ , ובסופו של דבר מצא שלווה ושקט בחלל הזה .	ENT_DESC	A	POOL
ted_en2he_178819	He heard of a man called Bharat , after whom India is called Bhārata .	הוא שמע על אדם ששמו בהאראט , שממנו שאלה הודו את שמה ( ]בהודית[ - ]בהאראטה[ ) .	"LING_EXPL; TRANS"	"A; A"	POOL
ted_en2he_153959	"He &apos;s almost like the Banksy of the Internet ."	הוא כמעט כמו בנקסי ]( אמן גרפיטי )[ של האינטרנט .	ENT_DESC	A	POOL
ted_en2he_56699	For example , George Bush target practice — shooting at Bin Laden and Michael Moore .	"לדוגמא , מטרת האימונים של ג &apos; ורג &apos; בוש , יורה בבין לאדן ובמייקל מור ]( יוצר הסרט 9 / 11 )[ ."	ADD_INF	A	POOL
ted_en2he_170037	Do you know it took five days to get water to the Superdome ?	אתם יודעים שלקח חמישה ימים להוביל מים לסופרדום ]( האצטדיון של ניו אורלינס )[ ?	ENT_DESC	A	POOL
ted_en2he_149385	Check out [their] agenda since 9 / 11 .	תבדקו מה סדר היום ]של ה-[G20 מאז 11 לספטמבר ,	CLEAR	R	POOL
ted_en2he_172055	"But this question gets asked of us again and again as we get older in various forms — for instance , high school students might get asked what major they &apos;re going to pick in [college] ."	אך אנו נשאלים את השאלה שוב ושוב כשאנו גדלים בצורות שונות - למשל , תלמידי תיכון נשאלים באיזה מקצוע יבחרו ללמוד ב]אוניברסיטה[ .	SYS_CONV	R	POOL
ted_en2he_199649	"But remember , I &apos;m not pushing genomics , proteomics , to be a reductionist ."	אבל זיכרו , אני לא דוחף גנומיקה ]( חקר הגנום )[ , פרוטאומיקה , לצורך רדוקציוניזם .	LING_EXPL	A	POOL
ted_en2he_94526	"Beginning guys , it &apos;s like , they thrash , they thrash , they get 15 feet up — and they can do about 15 pull-ups right — And then they just flame out ."	מתחילים נוטים להאבק ולהאבק , ומצליחים לטפס 5] מטרים[ ( 15 רגל ) . הם מסוגלים לבצע כ-15 עליות מתח . נכון ? ואז הם מחוסלים .	MEAS_CONV	A	POOL
ted_en2he_95130	"Because , actually , I &apos;m a [sophomore] at college right now ."	מכיוון שבעצם אני כעת ]סטודנטית שנה שניה[ ללימודי תואר .	SYS_CONV	R	POOL
ted_en2he_9506	"At just 21 , she &apos;d recently been accepted to join Deah at [UNC] [dental school] ."	רק ב]גיל[ 21 , התקבלה להצטרף לדיא ב]פקולטת רפואת שיניים[ ב]אוניברסיטת צפון קרוליינה[ .	"MEAS_DIM; ENT_ACR; SYS_CONV"	"A; R; R"	POOL
ted_en2he_94735	"As I say in my book , I &apos;m Jewish in the same way the Olive Garden is Italian ."	כמו שכתבתי בספר , אני יהודי באותה דרך שהאוליב גרדן ]( רשת מסעדות באמריקה )[ הוא איטלקי .	ENT_DESC	A	POOL
ted_en2he_179018	And you can do strange things with this stuff . This is a baby gaur .	ואפשר לבצע דברים מוזרים עם החומר הזה . זהו גאור ]( שור בר אסיאתי )[ בן יומו .	ADD_INF	A	POOL
ted_en2he_183178	And when I talk about Darwinian evolution , I mean one thing and one thing only , and that is survival of the fittest .	וכאשר אני מדבר על אבולוציה דארווינית , אני מתכוון לדבר אחד ויחיד , והוא הברירה הטבעית ]( הישרדות החזק )[ .	ADD_INF	A	POOL
ted_en2he_95299	And this is [22 feet] long .	וזה באורך 6.7] מטר[ .	MEAS_CONV	R	POOL
ted_en2he_164416	And this hotel suite is [4,300 square feet] .	"סוויטת המלון הזאת היא ]בגודל[ 400] מ &quot; &quot; ר[ ."	"MEAS_DIM; MEAS_CONV"	"A; R"	POOL
ted_en2he_99458	And they had just come down from the high pastures , at [18,000 feet] .	והם בדיוק ירדו מכרי המרעה הגבוהים , בגובה 5500] מטר[ .	MEAS_CONV	R	POOL
ted_en2he_179028	And then you can start going back further , and you can start thinking about dodos , and you can think about other species .	ואז נתחיל ללכת עוד יותר אחורה , ונוכל להתחיל לחשוב על דודו ]( סוג עוף נכחד )[ , וניתן לחשוב על מינים אחרים .	ADD_INF	A	POOL
ted_en2he_11894	"And now the issue of Brexit doesn &apos;t make it any easier ."	והסיפור עם ברקסיט לא מקל על הדברים . [( פרישת הממלכה המאוחדת מהאיחוד האירופי )[	ENT_DESC	A	POOL
ted_en2he_97983	"And I was looking for a form that didn &apos;t have that ."	ואני חיפשתי אחר סוג ]( של קומדיה )[ שאין בו את זה .	CLEAR	A	POOL
ted_en2he_89282	"And here &apos;s another person in , call it , [high school] and [college] ."	והנה אדם נוסף הנמצא נאמר ברמה של ]בית-ספר תיכון[ או ]אוניברסיטה[ .	"SYS_CONV; SYS_CONV"	"R; R"	POOL
ted_en2he_45982	And he and his team of [junior-high school students] were doing real science .	והוא והקבוצה שלו של ]תלמידי תיכון[ עשו מדע אמיתי .	SYS_CONV	R	POOL
ted_en2he_94538	And for me , the Man of Steel , Christopher Reeve , has best raised the awareness on the distress of spinal cord injured people .	"ועבורי , &quot; &quot; איש הפלדה &quot; &quot; , השחקן כריסטופר ריב ]( שגילם את סופרמן )[ העלה בצורה חדה את המודעות הציבורית לסבלם של נפגעי חוט השדרה ."	ADD_INF	A	POOL
ted_en2he_27941	Alberta sand oil , a lot of pollution .	אלברטה ]( מחוז בקנדה )[ , חולות רוויי נפט , זיהום גדול מאוד	ENT_SPEC	A	POOL
ted_en2he_178846	"&quot; Groundhog Day . &quot;"	יום המרמיטה ]( חג אמריקאי )[ .	ENT_DESC	A	POOL
ted_en2he_176699	"&quot; &quot; Horizon , &quot; &quot; which takes its cue from the academics , won &apos;t touch it with a barge pole ."	"&quot; &quot; הורייזון &quot; &quot; ]( כתב-עת מקצועי )[ , שלוקח דוגמא מהאקדמאים , לא מוכן לגעת בזה עם מוט דוברה ."	ADD_INF	A	POOL
ted_en2he_113928	"&#91; &apos; [Academy Award] for Special Effects - ( First Year of Category ) &quot; &quot; &#93; ( Explosion ) &#91; &quot; &quot; &apos; 2012 &apos; ( 2009 ) &quot; &quot; &#93; Governor : It seems to me that the worst is over ."	"&#91; &quot; &quot; זוכה ]האוסקר[ על פעלולים חזותיים - ( השנה הראשונה לקטגוריה זו ) &quot; &quot; &#93; &#91; התפוצצות &#93; &#91; &quot; &quot; 2012 ( 2009 ) &quot; &quot; &#93; המושל : נראה לי שהגרוע מכל מאחורינו ."	ENT_ACR	R	POOL
ted_en2he_13606	[Penn State] asked me , a communications teacher , to teach a communications class for engineering students .	]אוניברסיטת פן[ ביקשה ממני , מורה לאמצעי התקשורת , להעביר קורס בתקשורת לסטודנטים להנדסה .	ENT_REP	R	POOL
ted_en2he_99830	[DIY] .	]עשה זאת בעצמך[ .	ACR	R	POOL
ted_en2he_202716	( Laughter ) I had to drop [50 pounds] in three months .	"( צחוק ) הייתי צריך להשיל 22.5] ( ק &quot; &quot; ג )[ בשלושה חודשים"	MEAS_CONV	R	POOL
ted_en2he_45157	"( Applause ) John Legend : So what is the high school dropout rate at Harlem Children &apos;s Zone ?"	"( מחיאות כפיים ) ג &apos; ון לג &apos; נד : מה הוא אחוז הנושרים מבית הספר &quot; &quot; Harlem Children &apos; s Zone ? ]( בית ספר שמנוהל ע &quot; &quot; י ג &apos; פרי )["	ENT_DESC	A	POOL
