ID	Source	Target	Type	Style	Dataset
ted_en2nl_113653	The quote is from the fabled Potter Stewart opinion on pornography .	"Het citaat is van de legendarische [&#91; rechter &#93;] Potter Stewart , zijn opinie over pornografie ."	ENT_HYP / ENT_SPEC	A	EVAL
ted_en2nl_115171	I took a stand , paid [half a grand] !	Ik ging op mijn strepen staan , betaalde [500 dollar] !	MEAS_CONV	R	POOL
ted_en2nl_116871	"And there &apos;s this guy in Montreal , another Quebecois called Carlos Monzon , and he &apos;s a very good [VFX] artist ."	In Montreal woont iemand die Carlos Monzon heet . Hij komt ook uit Quebec en is een heel goede [visueel-effect-]kunstenaar .	ACR	R	POOL
ted_en2nl_117412	"And then when they hit the eastern end of Cheapside , that &apos;s where they were sold , which is why it &apos;s called Poultry ."	En wanneer ze bij het oosten van Cheapside aankwamen werden ze daar verkocht . Daarom heet dit Poultry [( Gevogelte )] .	TRANS	A	POOL
ted_en2nl_122092	"You must have gotten your education [here] . &quot; &quot; It turned out , in every single case , they came out of the Indian educational system ."	"&apos; U bent vast opgeleid [in de VS] [en niet in India] . &apos; Het bleek echter dat ze allemaal opgeleid waren in India ."	"DEIX; CLEAR"	A	EVAL
ted_en2nl_122277	"That &apos;s from a whole catalog — it &apos;s 18 pages or so — ran back in the days of the Lampoon , where I cut my teeth ."	"Die hele catalogus — 18 bladzijden of zo — stamt uit de tijd van de [&#91; National &#93;] Lampoon , toen ik mijn eerste tandjes kreeg ."	ENT_SPEC	A	POOL
ted_en2nl_122295	This is tank polo in the South Hamptons .	Dit is tankpolo in het de zuidelijke Hamptons [( in het oosten van Long Island , NY )] .	ENT_DESC	A	POOL
ted_en2nl_122301	They went [five miles an hour] and inside it was [105 degrees] in the pitch dark .	Ze konden [8 km / u] en binnenin was het [41 graden] in het pikkedonker .	MEAS_CONV	R	POOL
ted_en2nl_125096	( Laughter ) And , interestingly , this has been observed in female macaques , but only when mounting another female . ( Laughter )	"( Gelach ) Interessant genoeg is dit gezien bij vrouwtjesmakaken . Maar alleen als ze een ander vrouwtje bestijgen . [&#91; Menselijk orgasme bestuderen in het lab is niet eenvoudig &#93;]"	ADD_INF	A	POOL
ted_en2nl_125923	A conductive pen from the Lewis lab at [UIUC] .	Een geleidende pen uit het Lewis-labo van de [Universiteit van Illinois] .	ENT_ACR	R	POOL
ted_en2nl_128475	Tickets were only [24 dollars] back then .	Kaartjes kostten destijds maar [21 euro] .	MEAS_CONV	R	POOL
ted_en2nl_129261	From [12 : 00 p.m. to 3 : 00 p.m.] , I taught my intro class , [3 : 00 p.m. to 6 : 00 p.m.] , I taught my advanced class .	[12.00 tot 15.00] , lesgeven aan beginners . [15.00 tot 18.00] , lesgeven aan gevorderden .	MEAS_CONV	R	POOL
ted_en2nl_129874	But I also became interested in research , and in particular I became interested in this substance , nitric oxide .	Maar ik raakte ook geïnteresseerd in onderzoek . Ik raakte vooral geïnteresseerd in stikstofmonoxide [( NO )] .	ACR	A	POOL
ted_en2nl_131634	"Most of the sand on the Moon , especially — and you know when you look at the Moon , there &apos;s the dark areas and the light areas . The dark areas are lava flows . They &apos;re basaltic lava flows , and that &apos;s what this sand looks like , very similar to the sand that you would see in Haleakala ."	Het meeste zand op de Maan ziet er zo uit , vooral dan in de donkere gebieden . Dat zijn basaltische lavastromen . Dat zand doet erg denken aan het zand van de Haleakala [( vulkaan op het eiland Maui )] .	ENT_DESC	A	POOL
ted_en2nl_131808	It was first excavated in 1961 as they were building LAX , although scientists believe that it dates back to the year 2000 Before Common Era , when it was used as a busy transdimensional space port by the ancient astronauts who first colonized this planet and raised our species from savagery by giving us the gift of written language and technology and the gift of revolving restaurants .	Het werd uitgegraven in 1961 terwijl ze LAX [( luchthaven Los Angeles )] bouwden , hoewel wetenschappers denken dat het dateert uit het jaar 2000 vóór de gangbare jaartelling , toen het gebruikt werd als drukke transdimensionale ruimtehaven door de antieke astronauten die onze planeet als eersten koloniseerden en onze soort optilden uit de barbaarsheid door ons de gift van de geschreven taal te geven en technologie en de gift van roterende restaurants .	ENT_DESC	A	POOL
ted_en2nl_132786	"And because I &apos;m an underwater photographer , I wanted to do this story from both above and below , to make pictures like this that show one of these little pups making its very first swim in the icy [29-degree] water ."	En omdat ik een onderwaterfotograaf ben , wilde ik dit verhaal van zowel boven als onder water laten zien , om plaatjes te maken zoals deze , die een van deze kleine pups laat zien die voor de allereerste keer in het ijskoude water van [-2 graden] zwemt .	MEAS_CONV	R	EVAL
ted_en2nl_135183	"So as an activist , I began working with the Parkinson &apos;s Disease Foundation — that &apos;s pdf.org — to create a major initiative to put women on the Parkinson &apos;s disease map ."	Dus als activist begon ik te werken voor de Parkinsonstichting — pdf.org [( Amerikaanse stichting )] — met het doel om vrouwen er op de kaart te krijgen .	ENT_DESC	A	POOL
ted_en2nl_135183	"So as an activist , I began working with the Parkinson &apos;s Disease Foundation — that &apos;s pdf.org — to create a major initiative to put women on the Parkinson &apos;s disease map ."	Dus als activist begon ik te werken voor de Parkinsonstichting — pdf.org [( Amerikaanse stichting )] — met het doel om vrouwen er op de kaart te krijgen .	ENT_DESC	A	POOL
ted_en2nl_136024	Or the way we went to describe that later : manifest destiny .	"Of wat we later noemden : &apos; manifest destiny &apos; [&#91; &apos; de grootse roeping van de VS &apos; &#93;] ."	ADD_INF	A	EVAL
ted_en2nl_136622	"I &apos;ve put on [30 pounds] ."	Ik ben [14 kilo] aangekomen .	MEAS_CONV	R	POOL
ted_en2nl_136669	"I realized that my story stood in for all those who were expected to pick themselves up by their bootstraps , even if they didn &apos;t have any boots ; that my organization stood in for all the structural , systemic help that never went to Harlem or Appalachia or the [Lower 9th Ward] ; that my voice stood in for all those voices that seemed too unlearned , too unwashed , too unaccommodated ."	"Ik besefte dat mijn verhaal model stond voor al diegenen die geacht werden zichzelf aan hun veters op te trekken ook al hadden ze niet eens schoenen ; dat mijn organisatie stond voor alle structurele , systematische hulp die nooit naar Harlem ging of Appalachia of [&#91; New Orleans &#93]; ; dat mijn stem stond voor al die stemmen die te ongeletterd leken , te ongewassen , te ongehuisvest ."	ENT_REP	R	POOL
ted_en2nl_136809	"So she &apos;s really the driving force behind the development of graphics-processing units ."	"Zij is de echte drijvende kracht achter de ontwikkeling van Graphics Processing Units [( GPU &apos; s )] ."	ACR	A	EVAL
ted_en2nl_137009	But with that lens , you have to be as close as [10 inches] from the person .	Maar met die lens moet je op [25 cm] [afstand] van de persoon zitten .	"MEAS_CONV; MEAS_DIM"	"R; A"	POOL
ted_en2nl_137705	Then we get a little bit more serious , so we have what we call our CAD / CAMs and all the engineers who are involved , or scientists who are involved , who know about thermal properties , know about design , know about atmospheric interaction , parachutes , all of these things , which they work in a team effort and actually design a spacecraft in a computer to some extent , so to see , does that meet the requirement that we need .	"Dan wordt het iets serieuzer en hebben we wat wij noemen de CAD / CAM &apos; s [( ontwerp en productie m.b.v. computers )] en alle ingenieurs die betrokken zijn , of de betrokken wetenschappers , die thermische eigenschappen kennen , weten van ontwerp , interactie met de atmosfeer kennen , parachutes , al dat soort zaken , die ze als een team bestieren en eigenlijk een ruimteschip in een computer bouwen , tot op zekere hoogte , om uit te vinden of het aan onze eisen voldoet ."	ADD_INF	A	EVAL
ted_en2nl_137764	So this is a Yellowstone , you know , of Saturn .	Dit is een Yellowstone [( natuurpark in de VS bekend van de geisers )] , van Saturnus .	"ENT_DESC; ADD_INF"	A	EVAL
ted_en2nl_138778	"However , recently this RISD opportunity kind of arose — going to RISD — and I couldn &apos;t reconcile this real easy , because the letters had told me , MIT forever ."	"Recentelijk met [Rode Island School of Design] ( RISD ) — de kans om naar RISD te gaan — en ik snapte het niet , want de letters hadden me verteld : &apos; MIT voor eeuwig &apos; ."	ENT_ACR	R	EVAL
ted_en2nl_139208	"Insurance will cover the bypass , it ’ ll cover the angioplasty ; it won ’ t , until recently , cover diet and lifestyle ."	"De verzekeraars vergoeden de bypass-operatie , ze vergoeden de angioplastiek ; maar , tot voor kort , vergoeden ze niet het dieet en de levensstijl . [( in de VS )]"	ENT_SPEC	A	EVAL
ted_en2nl_139274	And the problem is that it ’ s based on this half-truth , which is that Americans eat too many simple carbs , so if you eat fewer simple carbs you ’ re going to lose weight .	En het probleem is dat dit [( Atkins )] is gebaseerd op die halve waarheid , dat Amerikanen teveel slechte koolhydraten eten , dus als je minder slechte koolhydraten eet dat je dan afvalt .	OTHER	A	POOL
ted_en2nl_139298	"So we took some of their blood serum and sent it down to [UCLA] ; they added it to a standard line of prostate tumor cells growing in tissue culture , and it inhibited the growth seven times more in the experimental group than in the control group — 70 versus 9 percent ."	Dus keken we naar wat bloedmonsters en stuurden die naar de [universiteit van LA] . Zij voegden die monsters toe aan een standaard cellijn van prostaat tumorcellen die in een weefselcultuur groeien , en dit remde de groei met een factor zeven in de experimentele groep , ten opzichte van de controle groep , 70 % tegen 9 % .	ENT_DESC	A	POOL
ted_en2nl_139320	"And at the end of it , somebody said , &quot; Hey , Swami , what ’ s the difference between wellness and illness ? &quot;"	"Aan het eind vroeg iemand , &quot; Zeg , Swami , wat is het verschil tussen &quot; wellness &quot; [( gezondheid )] en &quot; illness &quot; [( ziekte )] ? &quot;"	TRANS	A	EVAL
ted_en2nl_140506	You can just imagine , this expanse is an ocean of sand , [105 degrees] , one water bottle .	en je kunt je deze oceaan van zand voorstellen , [40 graden] , één waterfles .	MEAS_CONV	R	POOL
ted_en2nl_140700	And one of the most common faces on something faced with beauty , something stupefyingly delicious , is what I call the OMG .	"Een van de meest gangbare gezichten wanneer geconfronteerd met schoonheid , of iets waanzinnig lekkers , is wat ik noem de OMG [&#91; Oh , mijn God &#93;] ."	ACR	A	POOL
ted_en2nl_140897	Flowing water acts like a theremin or a violin .	Stromend water klinkt als een theremin [( elektronisch muziekinstrument )] of een viool .	ADD_INF	A	POOL
ted_en2nl_141212	They are now , my first cohort is all in [college] , earning a living wage .	Mijn eerste afgestudeerden zijn nu op de [universiteit] , verdienen een basisinkomen .	SYS_CONV	R	POOL
ted_en2nl_142150	By contrast , all of the files that Edward Snowden took from the [National Security Agency] in the United States fits on a memory stick the size of a fingernail , and [it] can be shared at the speed of light .	Aan de andere kant pasten alle bestanden die Edward Snowden pikte van de [NSA] in de VS op een geheugenstick met de grootte van een vingernagel . [De informatie] kan worden gedeeld met lichtsnelheid .	"ENT_ACR; CLEAR"	R	EVAL
ted_en2nl_142850	Audience : Saw many trains .	"Publiek : &apos; Zag vele treinen . &apos; [( &apos; saw &apos; / &apos; men &apos; / &apos; knee &apos; &#91; many &#93; / &apos; trains &apos; )]"	"LING_EXPL; TRANS"	A	POOL
ted_en2nl_142852	Also , what is he doing ? Row , rowed .	"Wat doet hij ? &apos; Roei &apos; , &apos; geroeid &apos; . [( &apos; rowed &apos; &#91; rode &#93; )]"	TRANS	R	POOL
ted_en2nl_143268	So when you talk about expensive power , the cost per kilowatt-hour to supply battery power to something is on the order of [two to three hundred pounds] .	Dus als je het hebt over dure energie de kosten per kilowatt uur om iets van batterijenergie te voorzien is [( omgerekend )] [om en nabij de 300 euro] .	"MEAS_CONV; LING_EXPL"	"R; A"	POOL
ted_en2nl_14334	"And Tokyo ? It &apos;s 46 ."	In Tokio is de gemiddelde leeftijd 46 [jaar] [oud] .	"MEAS_SPEC; MEAS_DIM"	A	EVAL
ted_en2nl_143585	"It &apos;s [150 feet by 10 feet] ."	van [45 meter bij 3 meter] .	MEAS_CONV	R	POOL
ted_en2nl_143932	I want to argue to you that in fact , politics and religion , which are the two primary factors — not the sole , but overwhelmingly , the primary factors — which are driving towards a war which looks extremely likely — bordering on the inevitable at this point , whether one is in favor of that or not — that politics and religion are , in fact , themselves better conceptualized as kinds of technology , and subject to kinds of questions that we regularly consider in the space of conceptual design .	Ik wil hier bepleiten dat politiek en religie de twee primaire factoren — niet de enige maar wel de voornaamste factoren die waarschijnlijk leiden tot een conflict [( Irak )] dat op dit moment onvermijdelijk lijkt , of men er nu voor is of niet — politiek en religie kunnen in feite beter gezien worden als technologieën , en onderworpen worden aan vragen die we stellen op het gebied van conceptueel ontwerp .	ENT_SPEC	A	POOL
ted_en2nl_14539	What they did was they hooked up Harvard [undergraduates] to an electric shock machine .	Ze verbonden Harvard-[bachelorstudenten] met een elektrische schokmachine .	SYS_CONV	R	POOL
ted_en2nl_145593	I wrote a letter last week talking about the work of the foundation , sharing some of the problems .	"Ik heb vorige week een brief geschreven over het werk van de [&#91; Bill en Melinda Gates &#93;] stichting waarin ik een paar van de problemen aan de orde stel ."	ENT_SPEC	A	POOL
ted_en2nl_145746	A good example of one is a set of charter schools called KIPP .	"Een goed voorbeeld daarvan is een groep van charter scholen onder de afkorting : W.I.M. [&#91; Engels : KIPP &#93;] ."	"TRANS; LING_EXPL"	R	POOL
ted_en2nl_145783	"Now there &apos;s a book actually , about KIPP — the place that this is going on — that Jay Matthews , a news reporter , wrote — called , &quot; &quot; Work Hard , Be Nice . &quot; &quot; And I thought it was so fantastic ."	"Nu is er een boek over de W.I.M. scholen — waar deze dingen gebeuren — geschreven door Jay Matthews , een journalist . Het heet &quot; &quot; Werk hard , gedraag je vriendelijk . &quot; &quot; [&#91; Engels : Work Hard , Be nice &#93;] Ik vond het fantastisch ."	"LING_EXPL; TRANS"	A	POOL
ted_en2nl_145821	"And I thought I &apos;d start a Barefoot College — college only for the poor ."	Ik kwam op het idee om een Barefoot College [( Blotevoetenuniversiteit )] te starten - een universiteit alleen voor de armen .	"TRANS; SYS_CONV"	A	POOL
ted_en2nl_146965	They turned to a cutting-edge program called agile development that was just spreading from manufacturers in Japan to startups in Silicon Valley .	"Ze vonden het neusje van de zalm : &apos; agile &apos; [( behendig )] ontwikkelen . Het verspreidde zich van Japanse fabrikanten naar &apos; startups &apos; in Silicon Valley ."	TRANS	A	EVAL
ted_en2nl_147281	But frankly there are enough differences within the country now where maybe you can take a bunch of kids from [NYU] , have them go study for a semester at the University of Arkansas , and vice versa . Do it at the high school level .	Maar volgens mij zijn er nu genoeg verschillen binnen het land , dat je kinderen van [New York University] een semester kan laten studeren aan de University of Arkansas , en omgekeerd . Doe het op de middelbare school .	ENT_ACR	R	POOL
ted_en2nl_147725	I was not aware of any epidemic problems in [America] .	Ik was me niet bewust van enige epidemische problemen in de [Verenigde Staten] .	ENT_REP	R	EVAL
ted_en2nl_147806	And the [U.S.] Conference of Mayors has endorsed not only the approach but the specific model .	De [Amerikaanse] raad van burgemeesters onderschreef niet alleen de benadering maar ook het specifieke model .	ENT_REP	R	POOL
ted_en2nl_148222	And quite frankly , I think if Colonel Sanders was to be careful how he worded it , he could actually advertise an extra piece .	En eerlijk gezegd , denk ik dat als Colonel Sanders [( die van Kentucky Fried Chicken )] het voorzichtig zou verwoorden , hij reclame kon maken voor een extra stuk .	ENT_SPEC	A	POOL
ted_en2nl_148405	And two of them , two 20-something researchers at the APL are there at the cafeteria table having an informal conversation with a bunch of their colleagues .	"dat dit is gebeurd . &quot; &quot; En twee onderzoekers bij het APL [( lab voor toegepaste natuurkunde )] , twintigers , zitten daar in de kantine wat te babbelen met een stel collega &apos; s ."	ENT_ACR	A	POOL
ted_en2nl_149514	"Or to take an even more striking example , when the Chicago Council on Foreign Relations did a survey of Americans , asking them to guess what percentage of the federal budget went to foreign aid , the guess was 30 percent , which is slightly in excess of the actual level — ( &quot; &quot; actually about ... 1 % &quot; &quot; ) ( Laughter ) — of [U.S.] governmental commitments to federal aid ."	"Of om een nog meer opvallend voorbeeld te nemen : toen de Raad voor buitenlandse betrekkingen van Chicago een onderzoek deed bij Amerikanen , en hen vroeg te raden welk percentage van de federale begroting naar buitenlandse hulp ging , was de schatting 30 procent , wat iets meer is dan het werkelijke niveau — ( &quot; &quot; ongeveer ... 1 % &quot; &quot; ) ( Gelach ) — van [Amerikaanse] gouvernementele toezeggingen aan [&#91; buitenlandse &#93;] steun ."	"ENT_REP; HYPO_SPEC"	"R; A"	POOL
ted_en2nl_151412	"He said to me , &quot; &quot; I had to give this prognosis to your parents that you would never walk , and you would never have the kind of mobility that other kids have or any kind of life of independence , and you &apos;ve been making liar out of me ever since . &quot; &quot; ( Laughter ) ( Applause ) The extraordinary thing is that he said he had saved newspaper clippings throughout my whole childhood , whether winning a second grade [spelling bee] , marching with the [Girl Scouts] , you know , the Halloween parade , winning my college scholarship , or any of my sports victories , and he was using it , and integrating it into teaching resident students ,"	"Hij zei tegen me : &quot; &quot; Ik moest je ouders de prognose geven dat je nooit zou kunnen lopen , en nooit de bewegingsvrijheid zou hebben die andere kinderen hebben en totaal geen onafhankelijk leven kon hebben , en vanaf dat moment heb je van mij een leugenaar gemaakt . &quot; &quot; . . Het bijzondere is dat hij vertelde dat hij krantenknipsels heeft verzameld gedurende mijn kindertijd , of het nou was dat ik een [spellingwedstrijd] won in de tweede klas , marcheerde met de [padvinders] tijdens Halloween , mijn universiteitsbeurs won , of één van mijn sportieve overwinningen , en hij gebruikte het , integreerde het in zijn lessen voor studenten ,"	"SYS_CONV; SYS_DESC"	R	POOL
ted_en2nl_153039	"It &apos;s called &quot; &quot; Untitled &quot; &quot; and I think that &apos;s appropriate ."	"Het heet &quot; &quot; Untitled &quot; &quot; [&#91; zonder titel &#93;] en ik denk dat het zo hoort ."	TRANS	A	POOL
ted_en2nl_153907	We saw it in Shodh Yatra . Every six months we walk in different parts of the country .	We hebben dit gezien op een halfjaarlijkse ontdekkingswandeling [( Shodh Yatra )] . We op telkens op stap naar een andere locatie van het land .	ADD_INF	A	POOL
ted_en2nl_15398	"And I &apos;ll let Adam tell you . So , Adam is a [Ph.D. student] at MIT , an expert in music technology and medicine . And Adam and Dan have become close collaborators ."	Ik laat Adam aan het woord . Adam is [doctoraatsstudent] aan het MIT , een expert in muziek , technologie en geneeskunde . Adam en Dan zijn nauw gaan samenwerken .	SYS_CONV	R	EVAL
ted_en2nl_154115	"And it turns out that many veterinarians , old school veterinarians in particular , have been doing something called &quot; &quot; poo tea , &quot; &quot; not booty , but poo tea , to treat colic and other ailments in horses and cows and things like that , where you make tea from the poo from a healthy individual animal and you feed it to a sick animal ."	Het blijkt dat veel dierenartsen , vooral die van de oude school , ooit wel eens ‘ poo tea ’ [( poep-thee )] gebruikten , geen ‘ booty ’ , maar ‘ poo tea ’ , tegen kolieken en andere kwalen bij paarden , koeien en dergelijke . Je maakt thee van de uitwerpselen van een gezond dier en geeft dat aan een ziek dier .	TRANS	B	POOL
ted_en2nl_154147	One is the focused ultrasound , and the other one is the vision-enabled magnetic resonance imaging .	Een daarvan is gefocusseerd ultrageluid , en de andere is de functionele magnetische resonantie beeldvorming [( fMRI )] .	ACR	A	POOL
ted_en2nl_15467	"That &apos;s about a [15-foot] boat ."	Een boot van ongeveer [4m] [lang] .	"MEAS_CONV; MEAS_DIM"	"R; A"	POOL
ted_en2nl_156146	"Now you &apos;ve probably garnered that I don &apos;t love the [USDA] , and I don &apos;t have any idea what to do with their pyramid , this upside-down pyramid with a rainbow over the top , I don &apos;t know ."	Je begrijpt ondertussen dat ik het [ministerie van landbouw] niet mag , en ik heb geen idee wat ik aan moet met hun piramide , die omgekeerde piramide met de regenboog erover .	ENT_DESC	R	POOL
ted_en2nl_15629	But also back then , remember we stopped eating French fries [in this country] .	"Maar ook destijds , bedenk even : we aten geen &quot; &quot; French fries &quot; &quot; meer [in Amerika] ."	DEIX	A	EVAL
ted_en2nl_156471	Tying yourself to a mast is perhaps the oldest written example of what psychologists call a commitment device .	"Jezelf aan een mast vastbinden is wellicht het oudste geschreven voorbeeld van wat psychologen een &apos; commitment device &apos; [( verplichtingsmiddel )] noemen ."	TRANS	A	POOL
ted_en2nl_156748	"I think we can do that in Cambridge , &quot; &quot; brought it to Cambridge and they started — two women — Robin Chase being the other person who started it ."	"Dat kunnen we misschien ook in Cambridge . &quot; &quot; Ze bracht het naar Cambridge [&#91; Massachusetts &#93;] en zo begonnen ze , twee vrouwen , de andere was Robin Chase ."	ENT_SPEC	A	POOL
ted_en2nl_15811	It has to do with a [gallon] of milk , with college tuition .	Dan gaat het over een [liter] melk , over collegegeld .	MEAS_CONV	R	POOL
ted_en2nl_159714	My GPA was consistently in the [low 2s] .	Ik had [vijfjes en zesjes] op mijn rapport .	SYS_CONV	R	POOL
ted_en2nl_160040	"( Clanging ) ( Buzzing ) A few weeks ago we took littleBits to RISD and gave them to some designers with no experience in engineering whatsoever — just cardboard , wood and paper — and told them &quot; &quot; Make something . &quot; &quot; Here &apos;s an example of a project they made , a motion-activated confetti canon ball ."	( Geklingel ) ( Gezoem ) Een paar weken geleden hebben we bij RISD [( Rhode Island School of Design )] aan enkele ontwerpers zonder ervaring in ingenieurskunst littleBits gegeven - samen met wat karton , hout en papier . We vroegen hen ‘ iets te maken ’ . Hier is een voorbeeld van een project : een door beweging geactiveerd confettikanon .	ENT_ACR	A	POOL
ted_en2nl_160284	"You gotta say , &quot; &quot; What was great about lunch today ? &quot; &quot; They need to know they matter to us as humans , not because of their [GPA] ."	"Je moet zeggen , &quot; &quot; Wat was zo leuk aan de lunch vandaag ? &quot; &quot; Ze moeten beseffen dat ze ertoe doen als mensen , niet vanwege hun [gemiddelde eindcijfer] ."	SYS_CONV	R	POOL
ted_en2nl_161093	"And it weighs [300 pounds] and you can &apos;t skydive in it ."	Het weegt [150 kg] , en je kan er niet mee skydiven .	MEAS_CONV	R	POOL
ted_en2nl_162166	"All of that , strip it away . In the world of the arctic and alpine environments , where the ice is , [it] &apos;s real and it &apos;s present ."	"Vergeet dat allemaal . Aan de polen en in de alpiene milieus waar ijs is , is [&#91; klimaatverandering &#93;] echt aanwezig ."	CLEAR	R	POOL
ted_en2nl_162342	But I should say that my background — my father was , you know , raised to be an Episcopalian and Republican , but after one year of [college] , he became an atheist and a Democrat .	Wat mijn achtergrond betreft — mijn vader was opgevoed in de episcopale en republikeinse traditie . Na één jaar [universiteit] werd hij atheïst en democraat .	SYS_CONV	R	EVAL
ted_en2nl_162668	"( Laughter ) ( Applause ) There you can see , it &apos;s weighing in at [27 and a half pounds] ."	( Gelach ) ( Applaus ) Hier zie je hem : hij weegt [12,5 kilo] .	MEAS_CONV	R	POOL
ted_en2nl_162739	PJC : So speaking of estrogen , one of the other compounds that Tyrone talks about in the film is something called bisphenol A , BPA , which has been in the news recently .	PJC : Om terug te komen op oestrogeen , een van de andere verbindingen waarover Tyrone in de film spreekt , is bisfenol A ( [afgekort] BPA ) , dat onlangs in het nieuws kwam .	LING_EXPL	A	POOL
ted_en2nl_164160	The average temperature is [minus 81 degrees] , although there is quite a range of temperature .	De gemiddelde temperatuur bedraagt [-63 °] [C] , al is hij nogal variabel .	"MEAS_CONV; MEAS_SPEC"	"A;R"	POOL
ted_en2nl_166776	Some people call this peer-to-peer .	"Sommigen noemen dit &apos; peer-to-peer &apos; [( gelijken-onder-elkaar )] ."	TRANS	A	EVAL
ted_en2nl_167324	"And back in the 1980s , when we wanted the money for the LHC from the [U.K.] government , Margaret Thatcher , at the time , said , &quot; &quot; If you guys can explain , in language a politician can understand , what the hell it is that you &apos;re doing , you can have the money ."	"Destijds in de jaren 80 , toen we het geld voor de LHC wilden van de [Engelse] regering , zei Margaret Thatcher : &quot; &quot; Als jullie kunnen uitleggen , in een taal die een politicus kan begrijpen , wat jullie in godsnaam aan het doen zijn , dan kunnen jullie het geld krijgen ."	ENT_REP	R	EVAL
ted_en2nl_168115	"ChildLine , a [U.K.] nonprofit that &apos;s focused on helping young people on various issues , released a staggering statistic late last year : From 2012 to 2013 , there was an 87 percent increase in calls and emails related to cyberbullying ."	ChildLine , een [Britse] nonprofit[organisatie] voor hulp aan jongeren , publiceerde eind vorig jaar een onthutsende statistiek : tussen 2012 en 2013 was er een stijging van 87 procent in het aantal oproepen en mails over cyberpesten .	"ENT_REP; HYPER"	"R; A"	EVAL
ted_en2nl_168454	"Now the theme of this year &apos;s TED Conference is Full Spectrum ."	Het thema van de TED-conferentie van dit jaar is Full Spectrum [( Gehele Spectrum )] .	TRANS	A	POOL
ted_en2nl_168523	And that allowed me to expand my group to 20 people , a mix of [graduate students] , post-docs and even some [undergraduates] .	Daardoor kon ik mijn groep uitbreiden tot 20 personen , een mix van [master-studenten] , post-docs en zelfs een aantal [bachelor-studenten] .	SYS_CONV	R	POOL
ted_en2nl_169352	He wanted ethnicities to mingle in ways that would allow him to divide and rule .	"Hij wilde dat de etniciteiten zich zouden mengen op een manier die hem in staat zou stellen een &apos; verdeel en heers &apos; -[politiek] te voeren ."	HYPER	A	EVAL
